OBJECTID,GEO.id,acs_10kl,acs_1015,acs_1519,acs_2025,acs_2530,acs_3035,acs_3540,acs_4050,acs_5059,acs_6069,acs_7079,acs_8089,acs_9099,acs_1124,acs_12549,acs_15074,acs_17599,acs_20049,acs_25099,acs_30099,acs_40099,acs_500749,acs_750999,acs_1000
457,1400000US51059492400,11,0,0,0,0,0,0,0,0,0,0,0,0,14,8,30,67,181,205,424,223,161,78,0
458,1400000US51059492500,0,0,7,0,0,4,0,0,0,0,0,14,0,0,20,19,0,0,0,18,22,181,507,515
516,1400000US51510200102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,36,160,173,26,9
243,1400000US51510200103,0,0,10,0,30,0,0,0,0,16,26,29,0,68,10,73,53,262,87,44,309,232,0,0
517,1400000US51510200104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,1400000US51510200105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,1400000US51510200106,0,0,0,0,0,0,0,0,0,0,0,0,0,35,23,0,0,12,36,85,150,109,52,0
244,1400000US51510200107,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,34,14,228,135,320,164,102,48,23
520,1400000US51510200201,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,13,60,53,163,98,26,144,58
521,1400000US51510200202,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,60,130,212,153
245,1400000US51510200301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,21,127,130,85,21,7,0
522,1400000US51510200302,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,11,163,383,11,69
523,1400000US51510200303,0,0,12,0,0,0,0,0,0,0,0,0,0,30,0,84,48,261,157,272,64,7,0,0
524,1400000US51510200403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,61,111,156,75,0,0
525,1400000US51510200404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,54,177,201,784,175,12
246,1400000US51510200405,17,0,0,0,0,0,0,0,0,0,10,45,0,15,0,34,19,226,62,201,83,81,18,0
526,1400000US51510200406,0,0,0,17,0,0,0,0,0,0,0,0,0,8,0,30,8,15,130,36,7,125,0,0
527,1400000US51510200407,0,12,0,0,0,12,0,0,0,0,0,0,12,0,14,91,170,392,266,414,56,0,0,19
247,1400000US51510200500,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,63,50,29,31,0,0
248,1400000US51510200600,0,0,0,0,0,0,0,17,0,13,0,0,18,29,57,32,41,57,126,255,382,309,20,0
249,1400000US51510200701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,1400000US51510200702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,26,46,169,106,116,8
528,1400000US51510200703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,36,157,265,91,46
529,1400000US51510200801,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,23,283,208,247
530,1400000US51510200802,0,0,0,0,0,0,0,0,4,0,0,0,13,33,7,0,0,4,77,314,72,166,13,48
251,1400000US51510200900,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,160,112,655,418,191
531,1400000US51510201000,0,0,0,17,0,0,11,0,0,0,0,0,0,0,0,10,50,76,318,627,90,31,11,0
532,1400000US51510201100,14,0,0,0,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,28,28,238,315,129
533,1400000US51510201202,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,15,50,300,176,41,20
534,1400000US51510201203,0,0,0,10,0,0,0,0,0,0,0,0,0,58,0,0,0,34,28,51,128,150,0,0
252,1400000US51510201204,0,0,0,0,0,0,0,7,21,0,0,0,8,8,0,28,97,54,74,136,35,89,10,0
509,1400000US51510201300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,24,58,61,171,489,96,40
510,1400000US51510201400,0,0,0,0,0,14,0,0,0,0,0,0,0,0,9,0,0,53,17,27,221,529,211,66
511,1400000US51510201500,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,19,7,25,80,454,301,209
253,1400000US51510201600,0,0,0,0,52,0,0,0,6,0,0,0,0,0,0,0,0,8,14,198,208,473,93,25
512,1400000US51510201801,0,0,0,0,0,0,0,19,13,0,52,11,0,0,0,43,0,91,158,338,112,614,381,136
513,1400000US51510201802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,116,273,171
514,1400000US51510201900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,16,114,133,103
254,1400000US51510202001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,187,168,423
515,1400000US51510202002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,68,93,179,133,162
539,1400000US51610500100,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,13,0,42,19,105,81,357,143,117
540,1400000US51610500200,0,0,0,0,0,0,0,0,12,0,11,0,10,0,9,0,0,12,0,129,231,569,315,21
256,1400000US51610500300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,33,57,16,47,5,189,348,77
