GEO.id,ACS_MA,ACS_TP,ACS_MP,ACS_MPp,ACS_FP,ACS_FPp,ACS_AAP,ACS_AAPp,a_e1824,a_e24lm,a_e24lf,a_nh24l,a_nh24lm,a_nh24lf,a_hs24l,a_hs24lm,a_hs24lf,a_as24l,a_as24lm,a_as24lf,a_ba24l,a_ba24lm,a_ba24lf,a_hs34l,a_hs34lm,a_hs34lf,a_ba34l,a_ba34lm,a_ba34lf,a_hs44l,a_hs44lm,a_hs44lf,a_ba44l,a_ba44lm,a_ba44lf,acs_e,acs_elfp,acs_ue,acs_uep,asc_nlf,acs_nlfp,acs_e16f,acs_10kl,acs_1015,acs_1519,acs_2025,acs_2530,acs_3035,acs_3540,acs_4050,acs_5059,acs_6069,acs_7079,acs_8089,acs_9099,acs_1124,acs_12549,acs_15074,acs_17599,acs_20049,acs_25099,acs_30099,acs_40099,acs_500749,acs_750999,acs_1000,acs_mgr,ACS_MOC,ACS_MO,ACS_FOC,ACS_FO,ACS_MRC,ACS_MR,ACS_FRC,ACS_FR,ACS_OO,ACS_RO,ACS_BPL,ACS_BPLp,ACS_BPLM,ACS_BPLMp,ACS_BPLF,ACS_BPLFp,DEC_MI,ACS_SSM,ACS_SSMF,ACS_SSF,ACS_SSO,dem_acs,emp_acs,edu_acs,hsv_acs,ten_acs,pov_acs,ssh_acs
1400000US11001011100,47,4299,1971,45.8,2328,54.2,3688,85.8,304,173,131,26.6,27.2,26,38.8,53.2,19.8,19.7,13.3,28.2,14.8,6.4,26,96,91.2,100,36.8,27.4,44.5,89,100,78,24.8,26.8,22.9,1701,45.8,344,9.3,1672,45,2065,10,0,0,0,0,0,0,9,11,0,0,14,0,12,11,40,0,73,78,592,162,130,0,10,818,0,62,54,215,22,10,54,28,1152,489,444,11.1,197,10.6,247,11.6,55353,7,12,0,1611,-5.619824929,-6.937289395,-7.277353406,,1.211504564,-2.381267463,-1.535127608
,,,2119,,1976,,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2,51,25,0,0,3,0,1311,59,,,,,,,,,,,,1.10133468,1.078401975,1.887681751,,1.605554681,0.889292811,0.586414356
,,,2824,,2975,,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,29,53,51,0,0,3,0,1751,87,,,,,,,,,,,,1.321790141,1.078401975,1.887681751,,2.152331745,0.889292811,0.586414356
,,,2229,,2545,,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,137,126,0,0,29,0,1661,151,,,,,,,,,,,,1.144576031,1.078401975,1.887681751,,2.405864247,0.889292811,0.586414356
,,,3329,,3556,,1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,21,46,82,18,0,56,0,1859,222,,,,,,,,,,,,1.371079423,1.078401975,1.887681751,,1.897050079,0.889292811,0.586414356
,,,950,,1023,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,13,17,0,0,0,0,688,35,,,,,,,,,,,,0.80701729,1.078401975,1.887681751,,0.704207106,0.889292811,0.586414356
,,,2804,,2988,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,80,32,0,0,29,4,1709,66,,,,,,,,,,,,1.364907965,1.078401975,1.887681751,,1.861252483,0.889292811,0.586414356
,,,2765,,3154,,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22,64,76,0,0,28,13,1793,115,,,,,,,,,,,,1.357841272,1.078401975,1.887681751,,2.06710609,0.889292811,0.586414356
,,,2728,,2995,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,12,84,36,0,0,267,30,1515,441,,,,,,,,,,,,1.258111575,1.078401975,1.887681751,,0.591651439,0.889292811,0.586414356
,,,933,,1044,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,28,22,0,0,0,0,614,34,,,,,,,,,,,,0.799256247,1.078401975,1.887681751,,0.83232831,0.889292811,0.586414356
,,,3571,,3534,,1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,22,54,10,133,80,1778,772,,,,,,,,,,,,1.477944114,1.078401975,1.887681751,,-1.238915048,0.889292811,0.586414356
,,,3340,,3662,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,16,39,98,9,0,18,19,2139,285,,,,,,,,,,,,1.419762626,1.078401975,1.887681751,,2.554581043,0.889292811,0.586414356
,,,3041,,3292,,1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,24,178,127,14,52,45,76,1781,594,,,,,,,,,,,,1.344668039,1.078401975,1.887681751,,0.988723206,0.889292811,0.586414356
,,,2532,,2637,,1391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,49,90,70,30,13,165,82,1195,846,,,,,,,,,,,,1.148040921,1.078401975,1.887681751,,-0.372451686,0.889292811,0.586414356
,,,2307,,2474,,913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,29,72,48,33,0,123,18,1575,662,,,,,,,,,,,,1.136693407,1.078401975,1.887681751,,0.427068606,0.889292811,0.586414356
,,,2817,,2590,,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,85,47,0,0,14,0,1526,202,,,,,,,,,,,,1.266525884,1.078401975,1.887681751,,1.721682915,0.889292811,0.586414356
,,,2779,,2357,,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,47,34,9,0,48,42,1278,272,,,,,,,,,,,,1.2166211,1.078401975,1.887681751,,0.490894481,0.889292811,0.586414356
,,,1188,,1046,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,41,0,18,7,22,675,156,,,,,,,,,,,,0.846121323,1.078401975,1.887681751,,0.21647188,0.889292811,0.586414356
,,,3060,,3169,,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,81,93,0,0,36,49,1940,219,,,,,,,,,,,,1.399545785,1.078401975,1.887681751,,1.704897546,0.889292811,0.586414356
,,,3271,,3231,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,0,31,0,0,0,0,2130,42,,,,,,,,,,,,1.450084909,1.078401975,1.887681751,,2.008205559,0.889292811,0.586414356
,,,2229,,2291,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,88,27,0,0,0,0,1381,92,,,,,,,,,,,,1.186823878,1.078401975,1.887681751,,1.713408626,0.889292811,0.586414356
,,,4131,,4328,,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,12,30,129,34,15,19,10,2181,340,,,,,,,,,,,,1.743690939,1.078401975,1.887681751,,1.719496259,0.889292811,0.586414356
,,,2983,,3001,,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,69,29,0,0,0,0,1786,56,,,,,,,,,,,,1.37392341,1.078401975,1.887681751,,2.078525032,0.889292811,0.586414356
,,,918,,1034,,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,18,11,0,0,0,0,625,51,,,,,,,,,,,,0.783773047,1.078401975,1.887681751,,0.66237023,0.889292811,0.586414356
,,,2812,,3124,,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,63,47,52,0,0,0,38,1555,74,,,,,,,,,,,,1.299137338,1.078401975,1.887681751,,2.030042431,0.889292811,0.586414356
,,,3231,,3076,,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,92,35,8,24,35,26,1632,341,,,,,,,,,,,,1.394541772,1.078401975,1.887681751,,0.962816585,0.889292811,0.586414356
,,,2384,,2414,,921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,59,47,0,0,88,0,1330,794,,,,,,,,,,,,1.140916438,1.078401975,1.887681751,,0.60759162,0.889292811,0.586414356
,,,1556,,1600,,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,56,16,0,0,0,0,971,37,,,,,,,,,,,,0.945086671,1.078401975,1.887681751,,1.331583862,0.889292811,0.586414356
,,,1997,,2323,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,63,28,0,0,0,0,1433,42,,,,,,,,,,,,1.137951306,1.078401975,1.887681751,,1.664075885,0.889292811,0.586414356
,,,1434,,1446,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,46,29,11,19,40,66,0,691,344,,,,,,,,,,,,0.934542767,1.078401975,1.887681751,,-0.121030663,0.889292811,0.586414356
,,,1488,,1770,,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,44,40,50,7,142,24,392,945,,,,,,,,,,,,0.917788247,1.078401975,1.887681751,,-1.540082835,0.889292811,0.586414356
,,,3440,,3062,,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,126,67,52,29,26,0,1688,411,,,,,,,,,,,,1.405945638,1.078401975,1.887681751,,0.940391353,0.889292811,0.586414356
,,,2595,,3047,,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,66,65,22,29,54,3,1367,568,,,,,,,,,,,,1.28075976,1.078401975,1.887681751,,1.013949998,0.889292811,0.586414356
,,,2741,,2634,,1510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,26,29,103,46,116,10,754,1194,,,,,,,,,,,,1.170910862,1.078401975,1.887681751,,-2.342802497,0.889292811,0.586414356
,,,2926,,3013,,1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,124,109,0,0,42,32,1507,236,,,,,,,,,,,,1.288078458,1.078401975,1.887681751,,2.014814101,0.889292811,0.586414356
,,,3932,,4001,,1271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,168,124,52,0,42,13,2236,380,,,,,,,,,,,,1.577811084,1.078401975,1.887681751,,2.555177023,0.889292811,0.586414356
,,,3045,,2834,,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,94,58,59,52,57,94,50,1331,805,,,,,,,,,,,,1.324006286,1.078401975,1.887681751,,-0.653614078,0.889292811,0.586414356
,,,1924,,2009,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,13,6,0,50,0,935,834,,,,,,,,,,,,1.060662254,1.078401975,1.887681751,,0.152462527,0.889292811,0.586414356
,,,3362,,3220,,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75,18,101,0,92,138,240,999,1134,,,,,,,,,,,,1.397899782,1.078401975,1.887681751,,-3.027634187,0.889292811,0.586414356
,,,1636,,1660,,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,15,0,0,49,109,18,653,509,,,,,,,,,,,,0.946761006,1.078401975,1.887681751,,-0.907730249,0.889292811,0.586414356
,,,1027,,1281,,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16,50,0,0,181,13,622,689,,,,,,,,,,,,0.791643506,1.078401975,1.887681751,,-0.668795966,0.889292811,0.586414356
,,,2403,,2228,,1306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,89,16,57,0,139,0,900,783,,,,,,,,,,,,1.080506059,1.078401975,1.887681751,,-0.486137304,0.889292811,0.586414356
,,,1196,,1827,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11,0,0,44,27,13,184,1772,,,,,,,,,,,,0.906872949,1.078401975,1.887681751,,-2.003816166,0.889292811,0.586414356
,,,1417,,1422,,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,84,83,0,66,94,1075,,,,,,,,,,,,0.906250826,1.078401975,1.887681751,,-3.50757694,0.889292811,0.586414356
,,,2419,,2662,,1375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,12,120,38,0,123,0,1470,248,,,,,,,,,,,,1.133896811,1.078401975,1.887681751,,0.529297525,0.889292811,0.586414356
,,,2011,,2567,,1591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,51,162,0,0,133,8,1135,341,,,,,,,,,,,,1.030546987,1.078401975,1.887681751,,1.083970767,0.889292811,0.586414356
,,,2108,,2186,,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,96,57,61,22,0,0,41,1373,290,,,,,,,,,,,,1.108480329,1.078401975,1.887681751,,1.569095763,0.889292811,0.586414356
,,,2907,,2800,,1510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,35,177,105,0,0,74,72,1673,382,,,,,,,,,,,,1.22099856,1.078401975,1.887681751,,1.791002795,0.889292811,0.586414356
,,,3972,,4002,,2370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,18,110,118,28,32,131,113,1969,663,,,,,,,,,,,,1.47363763,1.078401975,1.887681751,,0.095647375,0.889292811,0.586414356
,,,3902,,4142,,1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,85,64,117,49,43,150,34,1465,1454,,,,,,,,,,,,1.613609728,1.078401975,1.887681751,,-0.549684483,0.889292811,0.586414356
,,,2416,,3029,,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,42,27,14,0,160,44,959,1521,,,,,,,,,,,,1.25238454,1.078401975,1.887681751,,-1.439359697,0.889292811,0.586414356
,,,3241,,2882,,1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,61,41,38,0,83,178,99,589,1983,,,,,,,,,,,,1.263133342,1.078401975,1.887681751,,-3.060657786,0.889292811,0.586414356
,,,3144,,3218,,1486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,104,85,143,0,14,140,20,1904,380,,,,,,,,,,,,1.318982522,1.078401975,1.887681751,,2.140506608,0.889292811,0.586414356
,,,1441,,1308,,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,83,144,40,467,553,,,,,,,,,,,,0.859080389,1.078401975,1.887681751,,-2.072114764,0.889292811,0.586414356
,,,599,,1022,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,28,22,0,0,0,21,0,520,224,,,,,,,,,,,,0.734068755,1.078401975,1.887681751,,0.881579955,0.889292811,0.586414356
,,,1535,,1595,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,34,13,38,14,0,0,0,932,202,,,,,,,,,,,,0.964927522,1.078401975,1.887681751,,1.00634046,0.889292811,0.586414356
,,,1346,,1349,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,50,17,0,0,0,17,1018,68,,,,,,,,,,,,0.902853296,1.078401975,1.887681751,,1.097698945,0.889292811,0.586414356
,,,2493,,3380,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,23,46,8,9,0,0,38,1625,1072,,,,,,,,,,,,1.345572712,1.078401975,1.887681751,,0.530804508,0.889292811,0.586414356
,,,1102,,1536,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,75,46,0,15,12,0,792,106,,,,,,,,,,,,0.897104477,1.078401975,1.887681751,,0.947255189,0.889292811,0.586414356
,,,1265,,1522,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,44,0,0,0,14,0,981,194,,,,,,,,,,,,0.906702568,1.078401975,1.887681751,,0.939717436,0.889292811,0.586414356
,,,763,,1024,,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,49,49,14,32,77,687,,,,,,,,,,,,0.74818474,1.078401975,1.887681751,,-2.057164064,0.889292811,0.586414356
,,,1398,,1282,,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11,64,0,15,117,12,754,224,,,,,,,,,,,,0.815622166,1.078401975,1.887681751,,-0.044518792,0.889292811,0.586414356
,,,2009,,2290,,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,76,103,0,0,108,80,1205,188,,,,,,,,,,,,1.084054492,1.078401975,1.887681751,,0.477458725,0.889292811,0.586414356
,,,2620,,2413,,1559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,36,64,111,0,79,47,53,1402,297,,,,,,,,,,,,1.116163274,1.078401975,1.887681751,,0.952278122,0.889292811,0.586414356
,,,2342,,2225,,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,16,48,16,0,28,30,15,1235,98,,,,,,,,,,,,1.129429672,1.078401975,1.887681751,,0.880472621,0.889292811,0.586414356
,,,1443,,1977,,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,44,83,49,46,51,13,799,932,,,,,,,,,,,,0.984884675,1.078401975,1.887681751,,-1.018702743,0.889292811,0.586414356
,,,1632,,1609,,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,46,110,11,9,92,23,839,366,,,,,,,,,,,,0.92101836,1.078401975,1.887681751,,0.260982793,0.889292811,0.586414356
,,,685,,921,,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9,5,12,0,41,65,305,379,,,,,,,,,,,,0.714153012,1.078401975,1.887681751,,-0.870692928,0.889292811,0.586414356
,,,1298,,1319,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,71,42,123,1167,,,,,,,,,,,,0.898947189,1.078401975,1.887681751,,-1.801505281,0.889292811,0.586414356
,,,1936,,2120,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,0,0,16,60,10,226,1466,,,,,,,,,,,,1.112603992,1.078401975,1.887681751,,-1.406234172,0.889292811,0.586414356
,,,2552,,2874,,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,49,67,94,46,25,65,31,1511,504,,,,,,,,,,,,1.239700241,1.078401975,1.887681751,,0.564567896,0.889292811,0.586414356
,,,1672,,1885,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,22,8,0,0,0,0,1158,64,,,,,,,,,,,,1.037607872,1.078401975,1.887681751,,1.28497529,0.889292811,0.586414356
,,,2492,,2614,,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,94,62,32,15,136,20,1340,598,,,,,,,,,,,,1.23746781,1.078401975,1.887681751,,0.187377733,0.889292811,0.586414356
,,,1430,,1665,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,43,25,0,0,0,0,1014,115,,,,,,,,,,,,0.963165966,1.078401975,1.887681751,,1.115954178,0.889292811,0.586414356
,,,2566,,3278,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,30,134,97,0,0,0,0,1754,139,,,,,,,,,,,,1.364155636,1.078401975,1.887681751,,2.740290637,0.889292811,0.586414356
,,,1308,,1835,,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,54,29,15,9,0,44,12,710,735,,,,,,,,,,,,0.956054864,1.078401975,1.887681751,,0.169566238,0.889292811,0.586414356
,,,1987,,2312,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,53,70,142,0,15,11,0,1404,139,,,,,,,,,,,,1.111153871,1.078401975,1.887681751,,2.10644222,0.889292811,0.586414356
,,,2902,,2721,,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,36,84,98,26,53,102,27,1460,602,,,,,,,,,,,,1.323346844,1.078401975,1.887681751,,0.175915105,0.889292811,0.586414356
,,,2590,,2742,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,31,105,73,0,17,67,65,1437,700,,,,,,,,,,,,1.278703789,1.078401975,1.887681751,,0.721034531,0.889292811,0.586414356
,,,1262,,1353,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,28,27,0,0,0,12,955,96,,,,,,,,,,,,0.900922052,1.078401975,1.887681751,,0.962216586,0.889292811,0.586414356
,,,3062,,3386,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,28,0,59,16,21,11,9,1844,440,,,,,,,,,,,,1.462770453,1.078401975,1.887681751,,1.072172738,0.889292811,0.586414356
,,,3167,,3172,,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,73,83,29,11,0,0,1939,169,,,,,,,,,,,,1.440549298,1.078401975,1.887681751,,1.600075516,0.889292811,0.586414356
,,,1936,,2087,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14,25,0,4,0,0,1326,55,,,,,,,,,,,,1.111453388,1.078401975,1.887681751,,1.149843409,0.889292811,0.586414356
,,,2575,,3014,,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,32,93,0,0,115,15,1361,806,,,,,,,,,,,,1.291895487,1.078401975,1.887681751,,0.317597428,0.889292811,0.586414356
,,,1390,,1362,,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,28,27,0,0,0,21,824,68,,,,,,,,,,,,0.890788975,1.078401975,1.887681751,,0.766842426,0.889292811,0.586414356
,,,2235,,2804,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,39,126,0,0,13,0,2362,476,,,,,,,,,,,,1.247910311,1.078401975,1.887681751,,2.947230976,0.889292811,0.586414356
,,,1007,,1447,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,19,42,0,0,11,28,640,747,,,,,,,,,,,,0.857110205,1.078401975,1.887681751,,-0.059835362,0.889292811,0.586414356
,,,1716,,2320,,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7,38,43,0,27,99,31,1444,1078,,,,,,,,,,,,1.0751433,1.078401975,1.887681751,,-0.282211552,0.889292811,0.586414356
,,,1746,,1783,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10,0,49,34,2,844,1096,,,,,,,,,,,,1.007044049,1.078401975,1.887681751,,-0.957175472,0.889292811,0.586414356
,,,958,,1525,,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8,0,0,29,27,165,1021,,,,,,,,,,,,0.855055318,1.078401975,1.887681751,,-1.000550419,0.889292811,0.586414356
,,,1525,,1556,,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,74,34,0,12,1135,,,,,,,,,,,,0.907731035,1.078401975,1.887681751,,-2.102431854,0.889292811,0.586414356
,,,1975,,2180,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,23,19,0,0,15,0,1220,29,,,,,,,,,,,,1.114933818,1.078401975,1.887681751,,1.103429325,0.889292811,0.586414356
