2010,2000,DEC_MA,DEC_TP,DEC_MP,DEC_MPP,DEC_FP,DEC_FPP,DEC_AAP,DEC_AAPP,DEC_LF,DEC_LFP,DEC_EM,DEC_EMP,DEC_UE,DEC_UEP,DEC_NLF,DECNLFP,DEC_FLF,DEC_FLFP,D_E1824,D_E24LM,D_E24LF,D_NH24L,D_NH24LM,D_NH24LF,D_HS24L,D_HS24LM,D_AS24L,D_AS24LM,D_AS24LF,D_BA24L,D_BA24LM,D_BA24LF,D_HS34LM,D_HS34LF,D_BA34L,D_BA34LM,D_BA34LF,D_HS44L,D_HS44LM,D_HS44LF,DEC_10KL,DEC_1015,DEC_1519,DEC_2025,DEC_2530,DEC_3035,DEC_3540,DEC_4050,DEC_5059,DEC_6069,DEC_7079,DEC_8089,DEC_9099,DEC_1124,DEC_12549,DEC_15074,DEC_17599,DEC_20049,DEC_25099,DEC_30099,DEC_40099,DEC_500749,DEC_750999,DEC_1000,DEC_MGRP,DEC_MOC,DEC_FOC,DEC_MRC,DEC_FRC,DEC_MO,DEC_FO,DEC_MR,DEC_FR,DEC_OO,DEC_RO,DEC_SSM,DEC_SSMF,DEC_SSF,DEC_SSO,DEC_BPL,DEC_BPLP,DEC_BPLM,DEC_BPLF,DEC_BPLMP,DEC_BPLFP,DEC_MI,AREA,PERCENTAGE
1400000US11001007707,1400000US11001009904,31,1863,793,42.6,1070,57.4,1819,97.6,811,61.1,702,52.9,109,8.2,516,38.9,422,57.3,176,80,96,84,51,33,34,0,51,29,22,7,0,7,73.5,60.7,74.4,68.3,79.6,70.9,66.7,74.1,0,0,0,0,0,0,6,0,0,0,6,0,21,62,85,54,64,7,13,0,0,0,0,0,26.2,0,10,48,131,8,12,61,237,80,698,0,52,0,721,546,30.5,36,15.2,123,51,26745,3.63E-08,0.040783176
1400000US11001007708,1400000US11001007708,32.7,2706,1151,42.5,1555,57.5,2660,98.3,1092,56.3,1014,52.3,78,4,847,43.7,638,53.9,211,75,136,63,33,30,78,29,70,13,57,0,0,0,93,90.1,75.5,69.5,80.3,64.7,55.5,68.4,0,0,0,0,0,0,0,18,0,7,21,38,65,152,126,87,83,55,43,9,0,8,0,0,30.1,0,28,58,283,7,50,58,436,208,944,7,17,0,1091,640,24.2,68,17.8,66,26.2,25382,8.79E-05,99.09125608
1400000US11001007708,1400000US11001009604,45.2,1982,853,43,1129,57,1940,97.9,811,49.2,718,43.5,93,5.6,839,50.8,452,46,148,52,96,47,9,38,55,29,37,14,23,9,0,9,57.2,78.4,87.1,80.5,92.6,72.9,69.4,75.2,5,0,0,0,0,0,0,0,0,18,46,60,0,100,47,19,0,0,8,0,8,0,0,0,22.2,9,50,6,40,20,96,6,108,650,273,6,0,11,897,302,15.1,55,26.2,65,22.9,32672,4.56E-07,0.513553045
1400000US11001007708,1400000US11001007709,37.9,1979,901,45.5,1078,54.5,1898,95.9,1042,64.9,930,57.9,112,7,564,35.1,553,60.3,222,105,117,77,34,43,73,49,59,22,37,13,0,13,94.4,63.1,87.3,90.1,85.7,72,66.2,78,7,0,8,0,0,0,0,0,9,45,25,61,40,259,264,302,71,63,0,11,0,0,0,0,24.2,10,22,0,96,0,19,13,168,315,635,0,24,10,847,295,14.7,84,25.5,74,26,29332,2.96E-07,0.333761015
1400000US11001007708,1400000US11001007703,29.4,4615,1978,42.9,2637,57.1,4439,96.2,1830,58,1519,48.1,304,9.6,1325,42,1091,57.6,444,200,244,195,92,103,176,86,73,22,51,0,0,0,65.4,73.6,60.4,54.8,65.1,65.8,54.1,73.4,0,0,0,0,0,0,0,0,0,0,12,13,44,96,143,89,23,69,46,50,25,0,0,0,21.9,0,51,18,473,13,40,46,731,383,1451,0,10,7,1758,1486,32.3,48,12.4,119,24.7,25240,5.45E-08,0.061426112
1400000US11001007709,1400000US11001007709,37.9,1979,901,45.5,1078,54.5,1898,95.9,1042,64.9,930,57.9,112,7,564,35.1,553,60.3,222,105,117,77,34,43,73,49,59,22,37,13,0,13,94.4,63.1,87.3,90.1,85.7,72,66.2,78,7,0,8,0,0,0,0,0,9,45,25,61,40,259,264,302,71,63,0,11,0,0,0,0,24.2,10,22,0,96,0,19,13,168,315,635,0,24,10,847,295,14.7,84,25.5,74,26,29332,9.41E-05,98.0711196
1400000US11001007709,1400000US11001007708,32.7,2706,1151,42.5,1555,57.5,2660,98.3,1092,56.3,1014,52.3,78,4,847,43.7,638,53.9,211,75,136,63,33,30,78,29,70,13,57,0,0,0,93,90.1,75.5,69.5,80.3,64.7,55.5,68.4,0,0,0,0,0,0,0,18,0,7,21,38,65,152,126,87,83,55,43,9,0,8,0,0,30.1,0,28,58,283,7,50,58,436,208,944,7,17,0,1091,640,24.2,68,17.8,66,26.2,25382,1.28E-06,1.329591105
1400000US11001007709,1400000US11001009901,49.9,2302,1034,44.9,1268,55.1,2161,93.9,1107,55,1021,50.7,86,4.3,907,45,599,52.8,114,42,72,25,15,10,17,4,48,23,25,24,0,24,82.8,89.2,91.2,100,84,88.7,79.2,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,42,5,20,18,89,16,40,867,142,0,10,0,934,151,6.6,16,10.7,57,21.7,61174,3.82E-07,0.398303357
1400000US11001007709,1400000US11001006804,31.9,2628,2254,85.8,374,14.2,2280,86.8,246,9.9,246,9.9,0,0,2243,90.1,97,18.4,641,533,108,454,420,34,152,89,11,0,11,24,24,0,62.4,73.3,65.5,65.2,66.5,52.4,47.3,63.2,0,0,0,0,7,0,0,0,27,15,51,95,87,72,83,16,6,0,0,0,0,0,0,0,21.8,0,0,0,0,0,0,9,0,56,119,0,0,0,180,28,9.6,17,16.2,11,19,31000,1.59E-07,0.165633981
1400000US11001007709,1400000US11001007601,37,4572,2103,46,2469,54,4378,95.8,1997,55.9,1618,45.3,379,10.6,1575,44.1,1067,53.5,446,201,245,157,85,72,163,74,78,35,43,48,7,41,70.2,73.8,82.4,80.8,83.8,67.6,63.2,70.8,4,0,0,0,0,0,5,0,29,0,0,51,26,122,230,101,132,64,39,9,9,0,0,6,24.2,5,106,13,168,57,173,68,277,834,1044,0,48,8,1722,955,21,154,28.9,185,31.5,32930,2.41E-08,0.025083766
1400000US11001007709,1400000US11001007604,39.2,3764,1669,44.3,2095,55.7,3555,94.4,1895,63.4,1756,58.7,123,4.1,1095,36.6,987,57.3,284,144,140,55,32,23,88,54,90,38,52,51,20,31,87.9,93.1,88.9,84.8,92.7,82.5,84.2,81.3,0,0,0,0,0,0,0,0,0,0,0,20,27,123,85,6,7,0,0,0,0,0,0,0,27,0,30,36,208,32,59,62,354,644,1103,0,36,16,1654,549,14.6,35,7.6,98,17.2,35811,9.86E-09,0.010271357
1400000US11001007803,1400000US11001007803,39,3092,1416,45.8,1676,54.2,3014,97.5,1220,50.8,1059,44.1,161,6.7,1183,49.2,617,46.6,243,126,117,59,30,29,131,63,47,27,20,6,6,0,73,66.3,84.7,80.4,88.4,69.9,64.4,74.7,0,0,0,0,0,0,0,0,0,18,4,33,12,35,77,22,11,0,0,0,0,0,0,0,28.4,0,55,18,125,17,117,32,246,631,672,0,33,10,1244,780,25.3,98,24.9,124,34.5,27295,0.000100822,98.0628093
1400000US11001007803,1400000US11001009602,27.9,3106,1245,40.1,1861,59.9,3046,98.1,1194,58.3,1019,49.7,166,8.1,855,41.7,756,56.3,329,124,205,99,70,29,135,41,95,13,82,0,0,0,69.7,80.7,71.5,72.4,71.1,63.7,60,65.6,0,0,0,0,0,0,0,0,0,0,7,0,24,60,71,106,66,63,59,16,0,0,0,0,27.2,0,22,28,409,14,0,41,591,118,1200,0,35,5,1181,1001,32.6,108,40.8,145,43,21746,6.57E-07,0.639209897
1400000US11001007803,1400000US11001007804,35.8,3390,1414,41.7,1976,58.3,3326,98.1,967,39.6,790,32.4,177,7.3,1473,60.4,527,35.6,291,125,166,49,39,10,135,53,99,33,66,8,0,8,60.2,69,64.2,66.9,61.8,66.3,76.6,60.2,0,0,0,0,0,0,0,6,9,7,63,87,158,202,109,92,0,7,0,0,0,6,0,0,22.5,17,48,18,208,26,121,31,314,490,667,0,19,0,1091,1257,40.6,61,24.8,110,39.1,21130,4.57E-07,0.444008454
1400000US11001007803,1400000US11001009601,28.1,2343,1011,43.1,1332,56.9,2290,97.7,866,55.6,686,44.1,180,11.6,691,44.4,500,54.2,180,91,89,55,39,16,77,40,48,12,36,0,0,0,78.2,63.5,73.1,76.8,70.4,74.1,66.5,79.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,187,10,74,30,261,307,415,0,5,8,727,673,28.4,68,44.4,22,13.1,32571,4.52E-07,0.43931484
1400000US11001007803,1400000US11001007809,37.9,2667,1218,45.7,1449,54.3,2592,97.2,996,46.3,835,38.8,161,7.5,1155,53.7,572,46.8,199,65,134,94,45,49,72,20,33,0,33,0,0,0,85.7,71.4,71.1,65.6,76.1,69.1,75.5,63.4,0,0,0,0,0,0,0,0,10,0,15,3,8,29,22,0,0,0,0,0,0,0,0,0,28.4,14,56,0,98,31,110,0,156,652,454,0,12,0,1090,577,22.5,202,55.2,128,35.5,28719,3.74E-07,0.364032899
1400000US11001007803,1400000US11001007806,38.1,2133,1052,49.3,1081,50.7,2093,98.1,824,48.6,696,41,128,7.5,872,51.4,396,46.6,145,46,99,29,21,8,79,25,37,0,37,0,0,0,82.1,86.8,82.6,79.3,86.6,73.6,65.7,80.9,0,0,0,0,0,0,0,0,0,6,19,0,26,62,40,73,46,142,141,243,51,48,3,0,20.8,11,17,7,77,31,70,7,108,420,462,0,11,0,904,371,17.7,59,23,73,27.4,31921,2.63E-08,0.025545689
1400000US11001007803,1400000US11001009603,42.3,3230,1344,41.6,1886,58.4,3158,97.8,1412,53.2,1194,45,202,7.6,1242,46.8,767,47.9,233,91,142,82,30,52,56,36,95,25,70,0,0,0,93,89.9,82,90,75.5,79.7,77.4,81.2,0,0,0,0,0,0,12,6,23,92,165,97,80,89,39,19,0,12,0,0,0,0,0,0,20.1,16,24,23,200,34,82,46,323,487,1126,0,29,0,1522,654,20.5,91,22.4,152,25.9,31898,2.58E-08,0.025076446
1400000US11001007804,1400000US11001007804,35.8,3390,1414,41.7,1976,58.3,3326,98.1,967,39.6,790,32.4,177,7.3,1473,60.4,527,35.6,291,125,166,49,39,10,135,53,99,33,66,8,0,8,60.2,69,64.2,66.9,61.8,66.3,76.6,60.2,0,0,0,0,0,0,0,6,9,7,63,87,158,202,109,92,0,7,0,0,0,6,0,0,22.5,17,48,18,208,26,121,31,314,490,667,0,19,0,1091,1257,40.6,61,24.8,110,39.1,21130,8.76E-05,99.14619037
1400000US11001007804,1400000US11001007803,39,3092,1416,45.8,1676,54.2,3014,97.5,1220,50.8,1059,44.1,161,6.7,1183,49.2,617,46.6,243,126,117,59,30,29,131,63,47,27,20,6,6,0,73,66.3,84.7,80.4,88.4,69.9,64.4,74.7,0,0,0,0,0,0,0,0,0,18,4,33,12,35,77,22,11,0,0,0,0,0,0,0,28.4,0,55,18,125,17,117,32,246,631,672,0,33,10,1244,780,25.3,98,24.9,124,34.5,27295,5.20E-07,0.58912049
1400000US11001007804,1400000US11001007809,37.9,2667,1218,45.7,1449,54.3,2592,97.2,996,46.3,835,38.8,161,7.5,1155,53.7,572,46.8,199,65,134,94,45,49,72,20,33,0,33,0,0,0,85.7,71.4,71.1,65.6,76.1,69.1,75.5,63.4,0,0,0,0,0,0,0,0,10,0,15,3,8,29,22,0,0,0,0,0,0,0,0,0,28.4,14,56,0,98,31,110,0,156,652,454,0,12,0,1090,577,22.5,202,55.2,128,35.5,28719,1.40E-07,0.158459158
1400000US11001007804,1400000US11001007807,36.3,1911,877,45.9,1034,54.1,1863,97.5,693,47.8,651,44.9,42,2.9,757,52.2,382,48.3,197,154,43,74,58,16,71,58,31,17,14,21,21,0,77.5,71.8,74.6,70,76.8,65.9,62.7,68.5,0,0,0,0,0,0,0,0,0,0,0,16,0,7,0,0,0,0,0,0,0,0,0,0,28.8,0,45,20,89,15,90,49,149,331,420,0,14,6,670,313,16.1,63,31.8,61,38.6,34050,6.03E-08,0.068247971
1400000US11001007804,1400000US11001009903,37.1,2081,911,43.8,1170,56.2,2041,98.1,637,43.2,510,34.6,111,7.5,838,56.8,406,46.8,123,57,66,48,37,11,56,11,10,0,10,9,9,0,100,85.9,60.3,57.3,62.3,59,65.5,52.8,0,0,0,0,0,0,0,0,0,0,0,6,7,23,20,47,54,175,83,96,18,30,0,0,21.7,7,20,8,149,14,59,23,217,351,509,0,6,0,876,922,42.6,115,51.6,89,33.8,19143,2.53E-08,0.02863483
1400000US11001007804,1400000US11001007808,31.1,4012,1768,44.1,2244,55.9,3941,98.2,1256,45.8,976,35.6,273,10,1485,54.2,685,42.9,370,192,178,109,56,53,153,69,101,60,41,7,7,0,61.5,68.8,75,78.2,73,66.2,64.4,67.2,0,0,0,0,0,0,0,0,0,25,94,165,50,72,76,14,8,0,0,0,0,0,0,0,28.1,0,40,22,330,37,97,49,476,544,858,0,5,0,1315,1459,36,108,44.6,105,34.2,24267,8.26E-09,0.009349618
1400000US11001007806,1400000US11001007806,38.1,2133,1052,49.3,1081,50.7,2093,98.1,824,48.6,696,41,128,7.5,872,51.4,396,46.6,145,46,99,29,21,8,79,25,37,0,37,0,0,0,82.1,86.8,82.6,79.3,86.6,73.6,65.7,80.9,0,0,0,0,0,0,0,0,0,6,19,0,26,62,40,73,46,142,141,243,51,48,3,0,20.8,11,17,7,77,31,70,7,108,420,462,0,11,0,904,371,17.7,59,23,73,27.4,31921,7.15E-05,97.97681353
1400000US11001007806,1400000US11001007809,37.9,2667,1218,45.7,1449,54.3,2592,97.2,996,46.3,835,38.8,161,7.5,1155,53.7,572,46.8,199,65,134,94,45,49,72,20,33,0,33,0,0,0,85.7,71.4,71.1,65.6,76.1,69.1,75.5,63.4,0,0,0,0,0,0,0,0,10,0,15,3,8,29,22,0,0,0,0,0,0,0,0,0,28.4,14,56,0,98,31,110,0,156,652,454,0,12,0,1090,577,22.5,202,55.2,128,35.5,28719,8.31E-07,1.139551927
1400000US11001007806,1400000US11001009601,28.1,2343,1011,43.1,1332,56.9,2290,97.7,866,55.6,686,44.1,180,11.6,691,44.4,500,54.2,180,91,89,55,39,16,77,40,48,12,36,0,0,0,78.2,63.5,73.1,76.8,70.4,74.1,66.5,79.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,187,10,74,30,261,307,415,0,5,8,727,673,28.4,68,44.4,22,13.1,32571,6.45E-07,0.883628059
1400000US11001007807,1400000US11001007807,36.3,1911,877,45.9,1034,54.1,1863,97.5,693,47.8,651,44.9,42,2.9,757,52.2,382,48.3,197,154,43,74,58,16,71,58,31,17,14,21,21,0,77.5,71.8,74.6,70,76.8,65.9,62.7,68.5,0,0,0,0,0,0,0,0,0,0,0,16,0,7,0,0,0,0,0,0,0,0,0,0,28.8,0,45,20,89,15,90,49,149,331,420,0,14,6,670,313,16.1,63,31.8,61,38.6,34050,5.37E-05,98.99472857
1400000US11001007807,1400000US11001007808,31.1,4012,1768,44.1,2244,55.9,3941,98.2,1256,45.8,976,35.6,273,10,1485,54.2,685,42.9,370,192,178,109,56,53,153,69,101,60,41,7,7,0,61.5,68.8,75,78.2,73,66.2,64.4,67.2,0,0,0,0,0,0,0,0,0,25,94,165,50,72,76,14,8,0,0,0,0,0,0,0,28.1,0,40,22,330,37,97,49,476,544,858,0,5,0,1315,1459,36,108,44.6,105,34.2,24267,5.38E-07,0.991156709
1400000US11001007807,1400000US11001007806,38.1,2133,1052,49.3,1081,50.7,2093,98.1,824,48.6,696,41,128,7.5,872,51.4,396,46.6,145,46,99,29,21,8,79,25,37,0,37,0,0,0,82.1,86.8,82.6,79.3,86.6,73.6,65.7,80.9,0,0,0,0,0,0,0,0,0,6,19,0,26,62,40,73,46,142,141,243,51,48,3,0,20.8,11,17,7,77,31,70,7,108,420,462,0,11,0,904,371,17.7,59,23,73,27.4,31921,7.66E-09,0.014116091
1400000US11001007808,1400000US11001007808,31.1,4012,1768,44.1,2244,55.9,3941,98.2,1256,45.8,976,35.6,273,10,1485,54.2,685,42.9,370,192,178,109,56,53,153,69,101,60,41,7,7,0,61.5,68.8,75,78.2,73,66.2,64.4,67.2,0,0,0,0,0,0,0,0,0,25,94,165,50,72,76,14,8,0,0,0,0,0,0,0,28.1,0,40,22,330,37,97,49,476,544,858,0,5,0,1315,1459,36,108,44.6,105,34.2,24267,9.74E-05,97.97676169
1400000US11001007808,1400000US11001007807,36.3,1911,877,45.9,1034,54.1,1863,97.5,693,47.8,651,44.9,42,2.9,757,52.2,382,48.3,197,154,43,74,58,16,71,58,31,17,14,21,21,0,77.5,71.8,74.6,70,76.8,65.9,62.7,68.5,0,0,0,0,0,0,0,0,0,0,0,16,0,7,0,0,0,0,0,0,0,0,0,0,28.8,0,45,20,89,15,90,49,149,331,420,0,14,6,670,313,16.1,63,31.8,61,38.6,34050,1.53E-06,1.538257962
1400000US11001007808,1400000US11001009903,37.1,2081,911,43.8,1170,56.2,2041,98.1,637,43.2,510,34.6,111,7.5,838,56.8,406,46.8,123,57,66,48,37,11,56,11,10,0,10,9,9,0,100,85.9,60.3,57.3,62.3,59,65.5,52.8,0,0,0,0,0,0,0,0,0,0,0,6,7,23,20,47,54,175,83,96,18,30,0,0,21.7,7,20,8,149,14,59,23,217,351,509,0,6,0,876,922,42.6,115,51.6,89,33.8,19143,2.50E-07,0.25125847
1400000US11001007808,1400000US11001007804,35.8,3390,1414,41.7,1976,58.3,3326,98.1,967,39.6,790,32.4,177,7.3,1473,60.4,527,35.6,291,125,166,49,39,10,135,53,99,33,66,8,0,8,60.2,69,64.2,66.9,61.8,66.3,76.6,60.2,0,0,0,0,0,0,0,6,9,7,63,87,158,202,109,92,0,7,0,0,0,6,0,0,22.5,17,48,18,208,26,121,31,314,490,667,0,19,0,1091,1257,40.6,61,24.8,110,39.1,21130,2.32E-07,0.233717975
1400000US11001007809,1400000US11001007809,37.9,2667,1218,45.7,1449,54.3,2592,97.2,996,46.3,835,38.8,161,7.5,1155,53.7,572,46.8,199,65,134,94,45,49,72,20,33,0,33,0,0,0,85.7,71.4,71.1,65.6,76.1,69.1,75.5,63.4,0,0,0,0,0,0,0,0,10,0,15,3,8,29,22,0,0,0,0,0,0,0,0,0,28.4,14,56,0,98,31,110,0,156,652,454,0,12,0,1090,577,22.5,202,55.2,128,35.5,28719,5.48E-05,96.64583781
1400000US11001007809,1400000US11001007806,38.1,2133,1052,49.3,1081,50.7,2093,98.1,824,48.6,696,41,128,7.5,872,51.4,396,46.6,145,46,99,29,21,8,79,25,37,0,37,0,0,0,82.1,86.8,82.6,79.3,86.6,73.6,65.7,80.9,0,0,0,0,0,0,0,0,0,6,19,0,26,62,40,73,46,142,141,243,51,48,3,0,20.8,11,17,7,77,31,70,7,108,420,462,0,11,0,904,371,17.7,59,23,73,27.4,31921,9.30E-07,1.639064425
1400000US11001007809,1400000US11001007804,35.8,3390,1414,41.7,1976,58.3,3326,98.1,967,39.6,790,32.4,177,7.3,1473,60.4,527,35.6,291,125,166,49,39,10,135,53,99,33,66,8,0,8,60.2,69,64.2,66.9,61.8,66.3,76.6,60.2,0,0,0,0,0,0,0,6,9,7,63,87,158,202,109,92,0,7,0,0,0,6,0,0,22.5,17,48,18,208,26,121,31,314,490,667,0,19,0,1091,1257,40.6,61,24.8,110,39.1,21130,7.50E-07,1.322318056
1400000US11001007809,1400000US11001007807,36.3,1911,877,45.9,1034,54.1,1863,97.5,693,47.8,651,44.9,42,2.9,757,52.2,382,48.3,197,154,43,74,58,16,71,58,31,17,14,21,21,0,77.5,71.8,74.6,70,76.8,65.9,62.7,68.5,0,0,0,0,0,0,0,0,0,0,0,16,0,7,0,0,0,0,0,0,0,0,0,0,28.8,0,45,20,89,15,90,49,149,331,420,0,14,6,670,313,16.1,63,31.8,61,38.6,34050,2.23E-07,0.392784928
1400000US11001007901,1400000US11001007901,34.7,3680,1584,43,2096,57,3573,97.1,1419,52.9,1171,43.6,248,9.2,1265,47.1,852,53,288,101,187,118,63,55,105,25,52,13,39,13,0,13,66.7,77,66.6,59.3,72.4,65.6,59.8,69.4,0,0,0,0,0,0,0,0,9,0,34,67,123,97,7,6,0,0,0,0,0,0,0,0,26.2,9,81,17,264,29,89,49,427,512,953,0,7,0,1428,1159,31.9,153,40.2,159,43.1,24327,4.05E-05,98.56307275
1400000US11001007901,1400000US11001008002,37.1,3104,1499,48.3,1605,51.7,2215,71.4,2015,75.1,1852,69.1,150,5.6,667,24.9,994,73,225,103,122,23,10,13,60,38,84,41,43,58,14,44,88.9,96.2,90.5,85.4,95.9,85,89.1,81.3,0,0,0,0,0,0,0,0,0,0,8,44,170,146,34,0,0,0,7,0,0,0,0,0,25.7,0,23,11,63,28,112,19,94,691,822,31,21,0,1505,406,13.1,146,20.4,84,14.4,50025,3.15E-07,0.766624205
1400000US11001007901,1400000US11001007903,40.4,1840,844,45.9,996,54.1,1776,96.5,817,52.6,695,44.8,122,7.9,736,47.4,416,50.9,174,79,95,82,34,48,26,26,30,0,30,36,19,17,82.5,88,80.1,82.4,77.9,65,52.9,76.9,0,0,0,0,0,0,0,11,0,46,60,99,112,148,105,17,20,0,0,0,0,0,0,0,26.8,7,23,8,66,16,77,18,94,485,309,0,40,0,804,349,19,87,36.3,71,24.5,36280,1.54E-07,0.375464017
1400000US11001007901,1400000US11001008904,34.2,3248,1440,44.3,1808,55.7,3152,97,1134,50.9,978,43.9,156,7,1094,49.1,659,48.5,294,120,174,146,54,92,99,37,44,24,20,5,5,0,92.8,75.9,72.2,55.6,81.9,61.6,64.4,59.4,0,0,0,0,6,0,0,6,6,31,23,6,0,16,6,0,0,0,0,0,0,0,0,0,22.4,0,15,38,288,0,74,72,474,193,1231,0,63,18,1298,1150,36.5,112,25.2,168,41.8,21540,1.13E-07,0.274167912
1400000US11001007901,1400000US11001008402,37.4,2139,972,45.4,1167,54.6,1519,71,1083,58.5,942,50.9,127,6.9,768,41.5,571,53.7,127,57,70,19,19,0,17,3,49,19,30,42,16,26,95.7,100,76.3,77.6,75.2,83.3,88.6,79.4,0,0,0,0,0,0,0,18,10,8,16,41,8,12,125,86,175,56,86,10,0,0,0,7,27.9,0,23,5,68,0,50,22,121,372,713,10,10,0,1080,539,24.6,89,23.1,198,35.7,31484,8.08E-09,0.019637244
1400000US11001007901,1400000US11001008802,38.9,4160,1875,45.1,2285,54.9,4010,96.4,1507,48.2,1208,38.6,299,9.6,1622,51.8,757,43.5,309,144,165,122,44,78,109,48,62,36,26,16,16,0,71.6,67.4,69.7,63.2,77,60.3,56.3,63.2,0,0,0,7,0,0,0,0,0,0,0,7,15,0,14,0,0,0,0,0,0,0,0,0,25.1,9,78,22,88,47,213,35,182,764,833,0,49,12,1470,1153,28.7,105,26.3,171,35,28462,4.20E-10,0.001020496
1400000US11001007903,1400000US11001007903,40.4,1840,844,45.9,996,54.1,1776,96.5,817,52.6,695,44.8,122,7.9,736,47.4,416,50.9,174,79,95,82,34,48,26,26,30,0,30,36,19,17,82.5,88,80.1,82.4,77.9,65,52.9,76.9,0,0,0,0,0,0,0,11,0,46,60,99,112,148,105,17,20,0,0,0,0,0,0,0,26.8,7,23,8,66,16,77,18,94,485,309,0,40,0,804,349,19,87,36.3,71,24.5,36280,2.37E-05,92.40115255
1400000US11001007903,1400000US11001006804,31.9,2628,2254,85.8,374,14.2,2280,86.8,246,9.9,246,9.9,0,0,2243,90.1,97,18.4,641,533,108,454,420,34,152,89,11,0,11,24,24,0,62.4,73.3,65.5,65.2,66.5,52.4,47.3,63.2,0,0,0,0,7,0,0,0,27,15,51,95,87,72,83,16,6,0,0,0,0,0,0,0,21.8,0,0,0,0,0,0,9,0,56,119,0,0,0,180,28,9.6,17,16.2,11,19,31000,1.50E-06,5.856705546
1400000US11001007903,1400000US11001007901,34.7,3680,1584,43,2096,57,3573,97.1,1419,52.9,1171,43.6,248,9.2,1265,47.1,852,53,288,101,187,118,63,55,105,25,52,13,39,13,0,13,66.7,77,66.6,59.3,72.4,65.6,59.8,69.4,0,0,0,0,0,0,0,0,9,0,34,67,123,97,7,6,0,0,0,0,0,0,0,0,26.2,9,81,17,264,29,89,49,427,512,953,0,7,0,1428,1159,31.9,153,40.2,159,43.1,24327,2.66E-07,1.039904753
1400000US11001007903,1400000US11001008002,37.1,3104,1499,48.3,1605,51.7,2215,71.4,2015,75.1,1852,69.1,150,5.6,667,24.9,994,73,225,103,122,23,10,13,60,38,84,41,43,58,14,44,88.9,96.2,90.5,85.4,95.9,85,89.1,81.3,0,0,0,0,0,0,0,0,0,0,8,44,170,146,34,0,0,0,7,0,0,0,0,0,25.7,0,23,11,63,28,112,19,94,691,822,31,21,0,1505,406,13.1,146,20.4,84,14.4,50025,9.56E-08,0.373211879
1400000US11001007903,1400000US11001008904,34.2,3248,1440,44.3,1808,55.7,3152,97,1134,50.9,978,43.9,156,7,1094,49.1,659,48.5,294,120,174,146,54,92,99,37,44,24,20,5,5,0,92.8,75.9,72.2,55.6,81.9,61.6,64.4,59.4,0,0,0,0,6,0,0,6,6,31,23,6,0,16,6,0,0,0,0,0,0,0,0,0,22.4,0,15,38,288,0,74,72,474,193,1231,0,63,18,1298,1150,36.5,112,25.2,168,41.8,21540,8.42E-08,0.329034135
1400000US11001008001,1400000US11001008001,38.2,2578,1285,49.8,1293,50.2,2165,84,1290,62.2,1138,54.9,143,6.9,783,37.8,633,60.4,132,67,65,52,35,17,38,20,42,12,30,0,0,0,71.6,66.7,81.4,88.7,72.9,84.7,80.4,89.3,0,0,0,0,0,0,0,0,12,6,0,19,36,79,43,14,12,0,0,0,0,0,0,13,25.3,14,50,12,68,36,148,19,109,807,332,23,16,9,1059,464,17.7,104,22.2,63,24.3,41949,3.25E-05,95.29507556
1400000US11001008001,1400000US11001008402,37.4,2139,972,45.4,1167,54.6,1519,71,1083,58.5,942,50.9,127,6.9,768,41.5,571,53.7,127,57,70,19,19,0,17,3,49,19,30,42,16,26,95.7,100,76.3,77.6,75.2,83.3,88.6,79.4,0,0,0,0,0,0,0,18,10,8,16,41,8,12,125,86,175,56,86,10,0,0,0,7,27.9,0,23,5,68,0,50,22,121,372,713,10,10,0,1080,539,24.6,89,23.1,198,35.7,31484,7.96E-07,2.33435212
1400000US11001008001,1400000US11001007901,34.7,3680,1584,43,2096,57,3573,97.1,1419,52.9,1171,43.6,248,9.2,1265,47.1,852,53,288,101,187,118,63,55,105,25,52,13,39,13,0,13,66.7,77,66.6,59.3,72.4,65.6,59.8,69.4,0,0,0,0,0,0,0,0,9,0,34,67,123,97,7,6,0,0,0,0,0,0,0,0,26.2,9,81,17,264,29,89,49,427,512,953,0,7,0,1428,1159,31.9,153,40.2,159,43.1,24327,7.66E-07,2.244567284
1400000US11001008001,1400000US11001008100,35,2527,1333,52.8,1194,47.2,820,32.4,1731,76.7,1603,71.1,111,4.9,525,23.3,775,71.3,270,129,141,26,0,26,56,50,63,22,41,125,57,68,96.3,100,97.7,98.6,96.3,94.4,93.8,95,7,0,0,0,0,5,18,0,7,32,60,44,68,71,74,0,0,0,0,0,0,0,0,0,20.7,6,0,13,18,13,43,22,36,681,640,38,32,16,1187,150,6.2,59,9.2,38,7,62742,4.29E-08,0.125813048
