AREA,PERIMETER,TR11_D00_,TR11_D00_I,STATE,COUNTY,TRACT,NAME,LSAD,LSAD_TRANS,GEO_ID,dec00_vari,dec00_va_1,dec00_va_2,dec00_va_3,dec00_va_4,dec00_va_5,dec00_va_6,dec00_va_7,dec00_va_8,dec00_va_9,dec00_va10,dec00_va11,dec00_va12,dec00_va13,dec00_va14,dec00_va15,dec00_va16,dec00_va17,dec00_va18,dec00_va19,dec00_va20,dec00_va21,dec00_va22,dec00_va23,dec00_va24,dec00_va25,dec00_va26,dec00_va27,dec00_va28,dec00_va29,dec00_va30,dec00_va31,dec00_va32,dec00_va33,dec00_va34,dec00_va35,dec00_va36,dec00_va37,dec00_va38,dec00_va39,dec00_va40,dec00_va41,dec00_va42,dec00_va43,dec00_va44,dec00_va45,dec00_va46,dec00_va47,dec00_va48,dec00_va49,dec00_va50,dec00_va51,dec00_va52,dec00_va53,dec00_va54,dec00_va55,dec00_va56,dec00_va57,dec00_va58,dec00_va59,dec00_va60,dec00_va61,dec00_va62,dec00_va63,dec00_va64,dec00_va65,dec00_va66,dec00_va67,dec00_va68,dec00_va69,dec00_va70,dec00_va71,dec00_va72,dec00_va73,dec00_va74,dec00_va75,dec00_va76,dec00_va77,dec00_va78,dec00_va79,dec00_va80,dec00_va81,dec00_va82,dec00_va83,dec00_va84,dec00_va85,dec00_va86,dec00_va87,dec00_va88,dec00_va89,dec00_va90,dec00_va91,dec00_va92,dec00_va93,dec00_va94
0.000089257200000,0.046371265238922,120.000000000000000,119.000000000000000,11,001,007804,0078.04,TR,,1400000US11001007804,35.8,3390,1414,41.7,1976,58.3,3326,98.1,967,39.6,790,32.4,177,7.3,1473,60.4,527,35.6,291,125,166,49,39,10,135,53,82,99,33,66,8,0,8,65.9,60.2,69,64.2,66.9,61.8,66.3,76.6,60.2,0,0,0,0,0,0,0,6,9,7,63,87,158,202,109,92,0,7,0,0,0,6,0,0,22.5,17,48,18,208,26,121,31,314,490,667,0,19,0,1091,1257,40.6,61,24.8,110,39.1,21130,-4.406063662,-3.923038319,-5.08985097,8.596169776,-5.70903938,-4.876929047,-0.835194037
0.000028488450500,0.029017659793367,121.000000000000000,120.000000000000000,11,001,008402,0084.02,TR,,1400000US11001008402,37.4,2139,972,45.4,1167,54.6,1519,71,1083,58.5,942,50.9,127,6.9,768,41.5,571,53.7,127,57,70,19,19,0,17,3,14,49,19,30,42,16,26,97.8,95.7,100,76.3,77.6,75.2,83.3,88.6,79.4,0,0,0,0,0,0,0,18,10,8,16,41,8,12,125,86,175,56,86,10,0,0,0,7,27.9,0,23,5,68,0,50,22,121,372,713,10,10,0,1080,539,24.6,89,23.1,198,35.7,31484,-3.880141222,-3.878144695,-4.383978256,8.950211791,-1.899080144,-4.111597851,-0.863854587
0.000030879150000,0.023307165600373,122.000000000000000,121.000000000000000,11,001,008301,0083.01,TR,,1400000US11001008301,34.6,2243,1175,52.4,1068,47.6,763,34,1738,85.4,1662,81.7,69,3.4,296,14.6,758,82.8,255,151,104,17,9,8,31,31,0,60,45,15,147,66,81,99,98.2,100,100,100,100,94.9,93.7,96.5,0,0,0,0,0,0,0,0,0,0,0,51,36,64,96,128,128,61,47,0,0,0,0,6,22.9,11,44,0,0,13,73,9,17,623,550,17,85,23,964,219,9.5,68,9.9,44,9.5,66550,-3.30592085,-4.710991116,-6.501670627,5.622983363,-2.039498326,-1.533808929,-5.877209977
0.000027383961500,0.022887618550903,123.000000000000000,122.000000000000000,11,001,008302,0083.02,TR,,1400000US11001008302,35.4,1956,995,50.9,961,49.1,784,40.1,1279,73.8,1202,69.3,66,3.8,455,26.2,592,69.6,129,72,57,36,22,14,9,9,0,13,13,0,71,28,43,95.7,100,90.2,92.3,94,90.8,80,84,75.7,0,0,0,0,0,0,0,0,0,0,0,38,83,133,79,0,0,6,0,5,0,0,0,0,24.3,0,6,0,8,13,39,15,19,497,363,19,35,19,800,82,4.7,22,5,17,5,67868,-3.378815519,-4.021151124,-4.832111172,2.704897374,-0.821077741,-0.527683003,-3.746557036
0.000041675683500,0.025856846223746,124.000000000000000,123.000000000000000,11,001,007901,0079.01,TR,,1400000US11001007901,34.7,3680,1584,43,2096,57,3573,97.1,1419,52.9,1171,43.6,248,9.2,1265,47.1,852,53,288,101,187,118,63,55,105,25,80,52,13,39,13,0,13,72.5,66.7,77,66.6,59.3,72.4,65.6,59.8,69.4,0,0,0,0,0,0,0,0,9,0,34,67,123,97,7,6,0,0,0,0,0,0,0,0,26.2,9,81,17,264,29,89,49,427,512,953,0,7,0,1428,1159,31.9,153,40.2,159,43.1,24327,-4.407073716,-4.908629719,-5.406476753,4.17289962,-7.399078815,-5.90986745,-0.728810223
0.001204777901683,0.248993244576281,125.000000000000000,124.000000000000000,11,001,006202,0062.02,TR,,1400000US11001006202,47,12,5,41.7,7,58.3,5,41.7,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,8,0,18,135,227,267,127,45,12,18,0,0,0,0,0,6,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,-3.488046333,1.465556683,1.953993686,8.674226724,1.126264522,1.126285835,0.71332128
0.000025163899500,0.021271512269544,126.000000000000000,125.000000000000000,11,001,005702,0057.02,TR,,1400000US11001005702,0,0,0,#N/A,0,#N/A,0,#N/A,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,13,13,22,37,41,33,0,0,0,0,0,0,0,0,0,27.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0.393203155,1.465556683,1.953993686,1.707659901,1.126264522,1.126285835,0.71332128
0.000033450599000,0.024003863623592,127.000000000000000,126.000000000000000,11,001,008001,0080.01,TR,,1400000US11001008001,38.2,2578,1285,49.8,1293,50.2,2165,84,1290,62.2,1138,54.9,143,6.9,783,37.8,633,60.4,132,67,65,52,35,17,38,20,18,42,12,30,0,0,0,69.2,71.6,66.7,81.4,88.7,72.9,84.7,80.4,89.3,0,0,0,0,0,0,0,0,12,6,0,19,36,79,43,14,12,0,0,0,0,0,0,13,25.3,14,50,12,68,36,148,19,109,807,332,23,16,9,1059,464,17.7,104,22.2,63,24.3,41949,-4.153089088,-4.262049879,-4.180923942,2.563672336,-4.635319453,-2.916138896,-2.423512749
0.000024662700000,0.022260572155139,128.000000000000000,127.000000000000000,11,001,007903,0079.03,TR,,1400000US11001007903,40.4,1840,844,45.9,996,54.1,1776,96.5,817,52.6,695,44.8,122,7.9,736,47.4,416,50.9,174,79,95,82,34,48,26,26,0,30,0,30,36,19,17,84.3,82.5,88,80.1,82.4,77.9,65,52.9,76.9,0,0,0,0,0,0,0,11,0,46,60,99,112,148,105,17,20,0,0,0,0,0,0,0,26.8,7,23,8,66,16,77,18,94,485,309,0,40,0,804,349,19,87,36.3,71,24.5,36280,-4.273191392,-3.458365724,-4.589775199,8.618676773,-2.338336326,-3.132857253,-1.278550111
0.000210146906000,0.069101269558890,129.000000000000000,128.000000000000000,11,001,006804,0068.04,TR,,1400000US11001006804,31.9,2628,2254,85.8,374,14.2,2280,86.8,246,9.9,246,9.9,0,0,2243,90.1,97,18.4,641,533,108,454,420,34,152,89,63,11,0,11,24,24,0,63.4,62.4,73.3,65.5,65.2,66.5,52.4,47.3,63.2,0,0,0,0,7,0,0,0,27,15,51,95,87,72,83,16,6,0,0,0,0,0,0,0,21.8,0,0,0,0,0,0,9,0,56,119,0,0,0,180,28,9.6,17,16.2,11,19,31000,-4.060008449,-2.595537166,-9.158372702,7.500303145,0.832810966,-0.854180794,0.560412306
0.000030826876500,0.023238846694379,130.000000000000000,129.000000000000000,11,001,0081,0081,TR,,1400000US11001008100,35,2527,1333,52.8,1194,47.2,820,32.4,1731,76.7,1603,71.1,111,4.9,525,23.3,775,71.3,270,129,141,26,0,26,56,50,6,63,22,41,125,57,68,98.1,96.3,100,97.7,98.6,96.3,94.4,93.8,95,7,0,0,0,0,5,18,0,7,32,60,44,68,71,74,0,0,0,0,0,0,0,0,0,20.7,6,0,13,18,13,43,22,36,681,640,38,32,16,1187,150,6.2,59,9.2,38,7,62742,-3.326683618,-4.734932288,-6.71307828,7.956487574,-1.761105671,-1.111361337,-4.292596104
0.000055484631500,0.032027862834936,131.000000000000000,130.000000000000000,11,001,009604,0096.04,TR,,1400000US11001009604,45.2,1982,853,43,1129,57,1940,97.9,811,49.2,718,43.5,93,5.6,839,50.8,452,46,148,52,96,47,9,38,55,29,26,37,14,23,9,0,9,66.7,57.2,78.4,87.1,80.5,92.6,72.9,69.4,75.2,5,0,0,0,0,0,0,0,0,18,46,60,0,100,47,19,0,0,8,0,8,0,0,0,22.2,9,50,6,40,20,96,6,108,650,273,6,0,11,897,302,15.1,55,26.2,65,22.9,32672,-4.447070024,-3.351049824,-4.321594786,3.888094688,-3.001310842,-2.322676999,-1.407958637
0.000098078175223,0.044865693389106,132.000000000000000,131.000000000000000,11,001,007808,0078.08,TR,,1400000US11001007808,31.1,4012,1768,44.1,2244,55.9,3941,98.2,1256,45.8,976,35.6,273,10,1485,54.2,685,42.9,370,192,178,109,56,53,153,69,84,101,60,41,7,7,0,65.7,61.5,68.8,75,78.2,73,66.2,64.4,67.2,0,0,0,0,0,0,0,0,0,25,94,165,50,72,76,14,8,0,0,0,0,0,0,0,28.1,0,40,22,330,37,97,49,476,544,858,0,5,0,1315,1459,36,108,44.6,105,34.2,24267,-4.375543564,-4.640463662,-6.319059473,6.647235672,-7.393361871,-5.713919792,-0.567373469
0.000066017491000,0.043476293723727,133.000000000000000,132.000000000000000,11,001,009603,0096.03,TR,,1400000US11001009603,42.3,3230,1344,41.6,1886,58.4,3158,97.8,1412,53.2,1194,45,202,7.6,1242,46.8,767,47.9,233,91,142,82,30,52,56,36,20,95,25,70,0,0,0,91.5,93,89.9,82,90,75.5,79.7,77.4,81.2,0,0,0,0,0,0,12,6,23,92,165,97,80,89,39,19,0,12,0,0,0,0,0,0,20.1,16,24,23,200,34,82,46,323,487,1126,0,29,0,1522,654,20.5,91,22.4,152,25.9,31898,-4.559794462,-4.635664395,-5.411569227,13.02061663,-5.894938148,-3.564210384,-1.528545574
0.000034678507500,0.031407205118136,134.000000000000000,133.000000000000000,11,001,0082,0082,TR,,1400000US11001008200,33.3,2505,1261,50.3,1244,49.7,176,7,1999,83.8,1973,82.7,13,0.5,386,16.2,1039,83.8,318,107,211,3,0,3,19,19,0,47,18,29,249,70,179,98.9,97.7,100,100,100,100,97.1,100,94.2,0,0,0,0,0,0,0,16,12,10,10,53,112,76,100,54,18,0,7,5,0,0,0,0,24.3,5,12,0,0,0,10,7,17,596,943,10,40,0,1475,84,3.3,52,6.3,19,2.1,58274,-2.913653963,-5.067095375,-7.020210556,6.917211741,-0.702146053,-0.498868028,-2.181063315
0.000057903100500,0.041893957352631,135.000000000000000,134.000000000000000,11,001,008002,0080.02,TR,,1400000US11001008002,37.1,3104,1499,48.3,1605,51.7,2215,71.4,2015,75.1,1852,69.1,150,5.6,667,24.9,994,73,225,103,122,23,10,13,60,38,22,84,41,43,58,14,44,92.2,88.9,96.2,90.5,85.4,95.9,85,89.1,81.3,0,0,0,0,0,0,0,0,0,0,8,44,170,146,34,0,0,0,7,0,0,0,0,0,25.7,0,23,11,63,28,112,19,94,691,822,31,21,0,1505,406,13.1,146,20.4,84,14.4,50025,-4.014172688,-5.336679213,-5.604161531,3.764063677,-3.685589895,-2.804924203,-2.283086421
0.000091169932500,0.046279472267174,136.000000000000000,135.000000000000000,11,001,007708,0077.08,TR,,1400000US11001007708,32.7,2706,1151,42.5,1555,57.5,2660,98.3,1092,56.3,1014,52.3,78,4,847,43.7,638,53.9,211,75,136,63,33,30,78,29,49,70,13,57,0,0,0,91.4,93,90.1,75.5,69.5,80.3,64.7,55.5,68.4,0,0,0,0,0,0,0,18,0,7,21,38,65,152,126,87,83,55,43,9,0,8,0,0,30.1,0,28,58,283,7,50,58,436,208,944,7,17,0,1091,640,24.2,68,17.8,66,26.2,25382,-4.213619004,-3.850114206,-4.881432276,8.586515579,-6.568000529,-2.854583685,-1.00250191
0.000105010000000,0.047692190721376,137.000000000000000,136.000000000000000,11,001,007703,0077.03,TR,,1400000US11001007703,29.4,4615,1978,42.9,2637,57.1,4439,96.2,1830,58,1519,48.1,304,9.6,1325,42,1091,57.6,444,200,244,195,92,103,176,86,90,73,22,51,0,0,0,70.9,65.4,73.6,60.4,54.8,65.1,65.8,54.1,73.4,0,0,0,0,0,0,0,0,0,0,12,13,44,96,143,89,23,69,46,50,25,0,0,0,21.9,0,51,18,473,13,40,46,731,383,1451,0,10,7,1758,1486,32.3,48,12.4,119,24.7,25240,-4.39058749,-5.66830538,-7.195362037,4.532746944,-8.042339113,-4.084569065,-1.845352289
0.000038880202797,0.036728554760702,138.000000000000000,137.000000000000000,11,001,009903,0099.03,TR,,1400000US11001009903,37.1,2081,911,43.8,1170,56.2,2041,98.1,637,43.2,510,34.6,111,7.5,838,56.8,406,46.8,123,57,66,48,37,11,56,11,45,10,0,10,9,9,0,89,100,85.9,60.3,57.3,62.3,59,65.5,52.8,0,0,0,0,0,0,0,0,0,0,0,6,7,23,20,47,54,175,83,96,18,30,0,0,21.7,7,20,8,149,14,59,23,217,351,509,0,6,0,876,922,42.6,115,51.6,89,33.8,19143,-4.237497872,-3.184104554,-3.840743141,4.003128617,-2.94998488,-5.386935538,-0.227167421
0.000025480200000,0.021216210559707,139.000000000000000,138.000000000000000,11,001,006801,0068.01,TR,,1400000US11001006801,39.4,1997,977,48.9,1020,51.1,1847,92.5,950,58.4,788,48.4,162,10,678,41.6,412,53.1,171,126,45,74,68,6,63,35,28,34,23,11,0,0,0,85.1,94,75.2,84.7,81.3,89.9,74.1,78.2,70.3,0,0,0,0,0,0,0,6,0,0,7,0,0,0,4,6,6,74,75,109,40,38,0,15,21.9,9,26,10,39,28,122,10,98,474,452,6,6,0,817,497,24.4,83,26.9,84,38,30662,-4.217687456,-3.716837971,-4.909583461,2.421327628,-3.053523609,-3.579266989,-0.376548776
0.000044332346000,0.032401220116547,140.000000000000000,139.000000000000000,11,001,0067,0067,TR,,1400000US11001006700,37.1,3543,1811,51.1,1732,48.9,806,22.7,2595,80.3,2565,79.3,23,0.7,638,19.7,1263,80.8,225,98,127,28,13,15,18,13,5,41,23,18,138,49,89,99.1,98.3,100,95.4,95.8,94.9,95.8,93.2,98.6,0,0,0,0,0,0,0,0,6,0,0,0,0,23,33,34,38,148,78,61,21,0,0,0,21.9,6,22,0,16,6,41,17,26,1084,793,67,23,14,1710,172,4.9,62,6.6,48,6,76952,-3.351899785,-5.893594596,-6.122416683,3.543103423,-1.969561905,-1.239288788,-5.19577196
0.000023815000000,0.022342902068080,141.000000000000000,140.000000000000000,11,001,009906,0099.06,TR,,1400000US11001009906,37.3,1550,670,43.2,880,56.8,1516,97.8,555,49,414,36.5,141,12.4,578,51,323,48.1,136,76,60,72,32,40,29,16,13,28,28,0,7,0,7,71.2,63.6,75,66.7,55.4,72.3,72.7,66.2,76.9,0,0,0,0,0,0,0,0,0,0,0,0,0,41,20,35,71,79,87,66,7,7,7,0,22,8,19,5,162,16,17,13,225,186,507,0,15,0,626,482,31.8,70,48.6,70,39.1,24457,-4.154349428,-3.144141334,-3.733357037,2.903052288,-2.32867441,-4.275590885,-0.309291391
0.000043858350000,0.029696374137007,142.000000000000000,141.000000000000000,11,001,009904,0099.04,TR,,1400000US11001009904,31,1863,793,42.6,1070,57.4,1819,97.6,811,61.1,702,52.9,109,8.2,516,38.9,422,57.3,176,80,96,84,51,33,34,0,34,51,29,22,7,0,7,66.8,73.5,60.7,74.4,68.3,79.6,70.9,66.7,74.1,0,0,0,0,0,0,6,0,0,0,6,0,21,62,85,54,64,7,13,0,0,0,0,0,26.2,0,10,48,131,8,12,61,237,80,698,0,52,0,721,546,30.5,36,15.2,123,51,26745,-4.022433656,-3.4560129,-4.084515115,3.190643731,-3.989123975,-3.756459024,-1.600705476
0.000030806349000,0.027695862497566,143.000000000000000,142.000000000000000,11,001,0066,0066,TR,,1400000US11001006600,35,1837,926,50.4,911,49.6,87,4.7,1421,86.3,1381,83.9,25,1.5,225,13.7,705,83.9,155,42,113,5,0,5,7,7,0,19,3,16,124,32,92,100,100,100,100,100,100,98.3,100,96.6,0,0,0,0,0,0,0,0,0,46,7,35,51,114,28,43,34,0,0,0,0,0,0,0,23.5,0,7,0,6,0,12,0,24,480,570,8,37,0,936,91,5.2,69,16.1,18,3.7,75761,-2.86855854,-4.248215075,-5.587028609,4.197162362,-0.139917338,-1.239423709,-1.558519534
0.000044039535957,0.030264439020094,144.000000000000000,143.000000000000000,11,001,009905,0099.05,TR,,1400000US11001009905,32.3,2670,1226,45.9,1444,54.1,2631,98.5,1098,57.8,891,46.9,207,10.9,803,42.2,585,56.6,271,137,134,142,88,54,70,37,33,52,12,40,7,0,7,54.9,71.5,42.1,71.7,67.8,74.8,66.6,69.5,64.2,0,0,0,0,9,0,0,15,21,26,52,29,144,129,94,56,25,19,0,0,0,6,0,0,28.4,8,56,34,144,0,93,41,252,374,660,0,34,0,1004,912,34.2,71,19.3,57,24.3,25778,-4.20308239,-4.192534886,-4.925217844,10.749106,-4.940708695,-3.472608675,-1.252117274
0.000061095337500,0.031209795886966,145.000000000000000,144.000000000000000,11,001,006001,0060.01,TR,,1400000US11001006001,37.1,2680,1399,52.2,1281,47.8,1558,58.1,1907,78.3,1742,71.6,165,6.8,527,21.7,833,72.1,211,92,119,19,0,19,45,23,22,10,10,0,137,59,78,89.5,87.7,91,98.3,97.4,100,86.8,85.7,88.3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,12.5,0,21,14,61,24,0,14,129,293,1387,16,19,9,1651,345,12.9,154,16.5,136,20.3,39875,-3.769515988,-5.095804378,-6.037392972,-0.641913145,-2.834225485,-2.980242477,-2.79182745
0.000049009572000,0.035481603257246,146.000000000000000,145.000000000000000,11,001,0065,0065,TR,,1400000US11001006500,34.1,2422,1262,52.1,1160,47.9,232,9.6,2024,87.3,1972,85,33,1.4,295,12.7,932,81.9,247,108,139,7,0,7,0,0,0,50,25,25,190,83,107,100,100,100,99.2,98.6,100,94.4,93.1,96.3,0,0,0,0,0,0,0,0,20,0,14,36,51,186,32,69,17,0,7,0,0,0,0,0,23.8,14,8,0,14,9,23,16,14,589,811,14,25,17,1336,134,5.3,83,10.7,36,5,61903,-2.967130942,-4.983376814,-6.289512208,4.808233411,-1.083572662,-1.167246166,-3.497545764
0.000058638436500,0.035380047295405,147.000000000000000,146.000000000000000,11,001,0061,0061,TR,,1400000US11001006100,41.5,2300,1111,48.3,1189,51.7,1357,59,1498,73.1,1425,69.5,57,2.8,552,26.9,836,75.1,195,56,139,34,25,9,33,0,33,30,15,15,98,16,82,95.3,91.3,100,100,100,100,94.3,94.9,93.9,0,0,0,0,0,0,0,0,0,0,15,15,30,117,25,32,0,12,0,0,0,0,0,6,21.3,12,0,18,58,11,12,18,116,353,1167,10,16,0,1464,282,12.7,88,13.3,86,11.5,44107,-3.853274735,-4.499777271,-5.857942256,1.880429551,-2.090799943,-1.933940821,-1.386392093
0.000082546346500,0.039396619574000,148.000000000000000,147.000000000000000,11,001,006201,0062.01,TR,,1400000US11001006201,51.6,144,95,66,49,34,7,4.9,136,91.3,120,80.5,16,10.7,13,8.7,49,100,34,34,0,0,0,0,0,0,0,0,0,0,34,34,0,100,100,100,NA,NA,NA,100,100,100,0,0,0,0,0,0,0,0,21,7,60,156,140,165,85,21,24,11,0,0,0,0,0,0,26.3,0,0,0,0,0,0,0,0,108,0,0,0,0,92,13,8.7,13,18.6,0,0,63846,-3.208056288,-3.0468511,-2.569932232,8.756623542,1.020082103,-0.649868202,0.635167805
0.000042299043000,0.029605267189524,149.000000000000000,148.000000000000000,11,001,0069,0069,TR,,1400000US11001006900,41.1,1854,979,52.8,875,47.2,992,53.5,1097,67.9,979,60.6,97,6,518,32.1,494,65.9,78,26,52,9,0,9,17,8,9,27,6,21,25,12,13,100,100,100,90.6,91.8,88.5,82.3,72.1,92.6,0,0,0,0,0,0,0,0,7,6,0,7,12,0,6,0,0,0,0,0,0,0,0,0,33,0,31,9,30,0,66,9,61,530,385,24,43,6,849,339,18.8,97,20.3,46,15.2,51438,-3.713905531,-3.822255033,-4.360256256,0.871052197,-1.651623404,-2.461750453,-2.845557647
0.000030010100000,0.024856356860818,150.000000000000000,149.000000000000000,11,001,006802,0068.02,TR,,1400000US11001006802,39.5,2066,938,45.4,1128,54.6,1755,84.9,1094,59.7,983,53.6,106,5.8,739,40.3,531,58.3,204,121,83,87,71,16,50,32,18,23,9,14,44,9,35,84.8,78,93.8,95.1,91.4,100,74.6,62.8,87.9,0,0,0,0,0,0,0,7,0,15,32,72,43,24,8,0,0,0,0,0,0,0,0,0,27.1,9,30,19,27,27,98,19,75,498,358,23,14,6,839,469,23.1,142,30.7,136,39.5,39097,-4.121981852,-3.85830324,-5.470619506,3.436818084,-3.190512917,-4.399917628,-1.854875919
0.000054370000000,0.032710636962548,151.000000000000000,150.000000000000000,11,001,009907,0099.07,TR,,1400000US11001009907,25.3,3037,1299,42.8,1738,57.2,2990,98.5,997,49.6,747,37.2,250,12.4,1013,50.4,655,51.3,280,100,180,151,62,89,104,32,72,25,6,19,0,0,0,70.8,67.6,72.5,73.7,80.9,70.7,71.2,73.5,69.4,0,0,0,0,0,0,0,0,0,36,78,88,40,61,0,0,0,0,0,0,0,0,0,0,23.9,9,74,7,265,0,52,16,422,334,716,7,16,17,979,1314,42.5,51,39.2,65,33.7,20176,-4.060115317,-4.265530068,-5.887536591,4.558852096,-4.821473199,-4.973992314,-2.667026984
0.000041302577000,0.030361805912497,152.000000000000000,151.000000000000000,11,001,0070,0070,TR,,1400000US11001007000,33.3,2132,1232,57.8,900,42.2,496,23.3,1666,83.9,1307,65.8,66,3.3,319,16.1,657,78.8,354,293,61,10,0,10,221,218,3,82,66,16,41,9,32,99,100,98.1,96.4,100,89.5,88.9,83.9,94.8,0,7,0,0,0,0,0,0,9,5,7,9,32,70,27,0,0,10,0,0,0,0,0,0,29.8,6,15,0,29,15,21,10,58,557,465,20,43,0,942,251,13.5,67,12.7,36,9,67109,-3.114018242,-4.178440579,-8.155240944,2.674639543,-1.220808897,-1.733795477,-2.158951233
0.000217307250000,0.060138105089449,153.000000000000000,152.000000000000000,11,001,009901,0099.01,TR,,1400000US11001009901,49.9,2302,1034,44.9,1268,55.1,2161,93.9,1107,55,1021,50.7,86,4.3,907,45,599,52.8,114,42,72,25,15,10,17,4,13,48,23,25,24,0,24,85.8,82.8,89.2,91.2,100,84,88.7,79.2,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,42,5,20,18,89,16,40,867,142,0,10,0,934,151,6.6,16,10.7,57,21.7,61174,-4.576532345,-3.866327594,-4.422875232,-1.067269346,-2.638913468,-1.444883081,-0.407325888
0.000075539369000,0.039787064274349,154.000000000000000,153.000000000000000,11,001,0071,0071,TR,,1400000US11001007100,29.8,2818,1319,46.8,1499,53.2,2417,85.8,1008,53.7,841,44.8,167,8.9,869,46.3,576,51.5,253,108,145,172,84,88,34,8,26,11,4,7,36,12,24,69.8,78.6,64.8,64.8,77.7,57.1,72.5,82.5,65,0,0,0,0,0,0,0,0,10,0,0,33,40,105,150,40,0,0,0,0,0,0,0,0,27.5,0,31,16,285,0,46,16,365,329,757,37,7,0,993,1180,42.5,72,19.4,121,29.7,25022,-3.97389965,-3.943305365,-5.228642127,3.48540459,-4.065066733,-4.57389519,-1.589539568
0.000098599300000,0.048644322616017,155.000000000000000,154.000000000000000,11,001,007709,0077.09,TR,,1400000US11001007709,37.9,1979,901,45.5,1078,54.5,1898,95.9,1042,64.9,930,57.9,112,7,564,35.1,553,60.3,222,105,117,77,34,43,73,49,24,59,22,37,13,0,13,75.9,94.4,63.1,87.3,90.1,85.7,72,66.2,78,7,0,8,0,0,0,0,0,9,45,25,61,40,259,264,302,71,63,0,11,0,0,0,0,24.2,10,22,0,96,0,19,13,168,315,635,0,24,10,847,295,14.7,84,25.5,74,26,29332,-4.215579422,-3.83100674,-5.258895007,14.02102069,-1.49096861,-2.548026377,-1.84587446
0.000176362694000,0.056214699846243,156.000000000000000,155.000000000000000,11,001,0072,0072,TR,,1400000US11001007200,36.2,1825,816,44.7,1009,55.3,1732,94.9,473,34.5,305,22.3,148,10.8,897,65.5,238,31.2,181,89,92,89,58,31,72,19,53,8,0,8,12,12,0,77.6,76.4,79.2,49.1,65.5,38.1,42.9,47.1,39.6,0,0,0,0,0,0,0,0,0,6,13,133,124,109,23,80,58,46,0,0,0,0,0,0,24.9,0,0,0,204,0,6,19,324,13,875,0,7,0,816,1146,62.1,156,53.2,203,76.9,8089,-4.128822584,-2.804505192,-3.774338698,6.315828951,-1.890900183,-8.359182884,-0.208919713
0.000085067284852,0.046117132974971,157.000000000000000,156.000000000000000,11,001,007707,0077.07,TR,,1400000US11001007707,37,3796,1684,44.4,2112,55.6,3708,97.7,1559,54.4,1382,48.2,177,6.2,1307,45.6,821,49.2,304,116,188,90,41,49,120,40,80,84,25,59,10,10,0,81.2,79.4,82.8,83.1,74.5,90.5,72.4,66.5,76.4,0,0,0,0,0,0,0,0,0,8,0,50,0,35,25,14,0,0,0,0,0,0,0,0,33.3,0,54,23,228,46,190,44,296,876,602,0,16,17,1412,746,19.9,78,27.7,78,22.7,33592,-4.500676569,-4.823609788,-6.145826459,1.429129979,-7.726217144,-3.266107388,-2.802106243
0.000135590091166,0.053832342241885,158.000000000000000,157.000000000000000,11,001,009902,0099.02,TR,,1400000US11001009902,42.5,2993,1326,44.3,1667,55.7,2885,96.4,1242,52.1,1050,44,187,7.8,1143,47.9,677,49.6,204,101,103,67,39,28,25,11,14,100,45,55,12,6,6,78.5,71.4,85.4,88.9,81.5,95.7,77.4,79.6,75.8,12,0,0,0,0,0,0,10,0,0,14,115,100,137,51,68,14,25,8,0,0,0,0,0,25.7,5,62,0,38,31,230,0,100,895,291,0,12,0,1199,372,12.8,23,10.7,79,30.7,41146,-4.510329071,-4.359974685,-4.706445399,7.908895619,-4.555536473,-2.085247369,-0.697885776
0.000017125000000,0.017906093460117,159.000000000000000,158.000000000000000,11,001,006002,0060.02,TR,,1400000US11001006002,17.5,608,258,42.4,350,57.6,586,96.4,200,52.6,103,27.1,97,25.5,180,47.4,137,51.7,89,21,68,55,11,44,22,4,18,12,6,6,0,0,0,62.9,33.3,78,52.6,61.1,47.5,21.5,27.6,19.6,0,0,0,0,0,0,0,0,0,7,0,14,9,83,7,0,0,0,0,0,0,0,0,0,25.5,0,0,0,75,0,0,0,119,0,165,0,0,0,167,445,59.2,21,70,0,0,14464,-3.42673466,-2.885545729,-1.822562711,0.858999181,0.274174195,-3.82942947,0.571455732
0.000131182450000,0.050085423787135,160.000000000000000,159.000000000000000,11,001,007601,0076.01,TR,,1400000US11001007601,37,4572,2103,46,2469,54,4378,95.8,1997,55.9,1618,45.3,379,10.6,1575,44.1,1067,53.5,446,201,245,157,85,72,163,74,89,78,35,43,48,7,41,72.1,70.2,73.8,82.4,80.8,83.8,67.6,63.2,70.8,4,0,0,0,0,0,5,0,29,0,0,51,26,122,230,101,132,64,39,9,9,0,0,6,24.2,5,106,13,168,57,173,68,277,834,1044,0,48,8,1722,955,21,154,28.9,185,31.5,32930,-4.594666277,-6.013725124,-7.552166567,9.718503444,-9.105098301,-4.866810599,-3.163639299
