GEO_ID,DEC_MA,DEC_AAPp,D24pb,D24plh,D25ph,D25pb,dec_ue16p,dec_nw16p,DEC_p1000,DEC_MGR,DEC_MI,DEC_BPLp,DEC_BPLMp,DEC_BPLFp,DEC_pOO,DEC_pRO,DEC_pFOC,DEC_pFRC
1400000US24033803402,31,96.6,0.012106538,0.375302663,0.486368593,6.1,0.077,0.337,0,53637.58,0.639292483,0.360707517,0.099178774,0.111813013,,,,
1400000US24033803505,35.7,91.7,0.155925156,0.143451143,0.166980245,32.6,0.031,0.214,0,90370.74,0.846481876,0.153518124,0.09466951,0.059701493,,,,
1400000US24033803508,25.6,93.9,0,0.214446953,0.340283242,11.8,0.074,0.315,0.01119403,47028.44,0.381884945,0.618115055,0.045899633,0.280905753,,,,
1400000US24033803509,25.5,92.3,0.02173913,0.388888889,0.406044678,3.9,0.119,0.325,0,38205.78,0.121449559,0.878550441,0.007835455,0.249755142,,,,
1400000US24033803512,33.6,90.7,0.175862069,0.103448276,0.251028807,35.2,0.035,0.248,0,78966.73,0.625766871,0.374233129,0.046625767,0.056441718,,,,
1400000US24033803513,34.5,94.6,0.171195652,0.078804348,0.223938224,31.1,0.039,0.199,0,75844.77,0.683765204,0.316234796,0.095716552,0.063987308,,,,
1400000US24033803514,33.4,94,0.481751825,0.182481752,0.248411017,49.2,0.01,0.198,0,79303.15,0.764612954,0.235387046,0.044233807,0.038704581,,,,
1400000US24033803515,36.2,92.6,0.208255159,0.151969981,0.167019475,48.2,0.026,0.182,0.004180214,108738.63,0.870019342,0.129980658,0.067311412,0.024371373,,,,
1400000US24033803516,34.1,68.8,0.210280374,0.03271028,0.206879362,43.1,0.033,0.142,0,88153.3,0.910460993,0.089539007,0.085106383,0.02748227,,,,
1400000US24033803517,40.9,77.7,0.096892139,0.171846435,0.18474196,41.6,0.042,0.318,0,125400.89,0.8444334,0.1555666,0.036282306,0,,,,
1400000US24033803518,25.7,87.1,0.035961272,0.242047026,0.282490272,17.6,0.066,0.278,0,54142.86,0.437964775,0.562035225,0.088454012,0.237964775,,,,
1400000US24033803519,27.7,75.3,0.043981481,0.194444444,0.333210468,13.5,0.043,0.244,0,65215.69,0.4957039,0.5042961,0.074025116,0.076007931,,,,
1400000US24033803601,37.3,93.5,0.053030303,0.215909091,0.223887175,33.2,0.031,0.326,0,94668.19,0.948064212,0.051935788,0.074598678,0.027384325,,,,
1400000US24033803602,33.8,96.5,0.0390625,0.4140625,0.319131161,16.1,0.057,0.46,0,52564.2,0.601351351,0.398648649,0.017567568,0.160810811,,,,
1400000US24033803605,36.3,57,0,0.336601307,0.247825006,27.5,0.034,0.334,0.007380074,87818.19,0.821481118,0.178518882,0.045120157,0.025502697,,,,
1400000US24033803606,37.1,49.1,0.029680365,0.173515982,0.254173228,30.5,0.048,0.321,0,87713.47,0.922779923,0.077220077,0.05019305,0,,,,
1400000US24033803607,38.3,69.6,0,0.294871795,0.235620585,32.7,0.025,0.275,0,100777.29,0.984504132,0.015495868,0.040289256,0,,,,
1400000US24033803608,35.8,74.7,0.028282828,0.204040404,0.328183119,23.7,0.031,0.303,0,82544.23,0.79501385,0.20498615,0.055401662,0.043213296,,,,
1400000US24033803610,36.7,59.8,0.058823529,0.319327731,0.232411451,36.3,0.022,0.321,0,87361.35,0.706753006,0.293246994,0.02960222,0.02960222,,,,
1400000US24033803612,30.9,77.9,0.134366925,0.325581395,0.360655738,21,0.056,0.27,0,50367.7,0.26459144,0.73540856,0.017898833,0.170428016,,,,
1400000US24033803613,31,74.5,0.146186441,0.222457627,0.293239951,22.4,0.046,0.278,0,57154.87,0.368447329,0.631552671,0.039440839,0.094358462,,,,
1400000US24033803700,35.3,59.7,0.037037037,0.259259259,0.375562219,13.9,0.03,0.334,0.003062787,68255.19,0.956703911,0.043296089,0.101955307,0.008379888,,,,
1400000US24033803801,35.6,69.8,0.097744361,0.37593985,0.33916849,11.4,0.063,0.319,0,79030.88,0.867625899,0.132374101,0.035971223,0.011510791,,,,
1400000US24033803803,31.8,72.4,0.116232465,0.108216433,0.332911793,16,0.048,0.319,0,66031.2,0.643099548,0.356900452,0.077488688,0.09219457,,,,
1400000US24033803900,27.8,45,0.018518519,0.524691358,0.234778598,11.8,0.058,0.31,0,58154.94,0.579194002,0.420805998,0.029990628,0.089971884,,,,
1400000US24033804001,29.8,82.6,0.098823529,0.235294118,0.336743044,15.4,0.039,0.321,0,40713.83,0.095973525,0.904026475,0.013237728,0.10590182,,,,
1400000US24033804002,33,53.3,0.042492918,0.385269122,0.321716957,10.3,0.028,0.324,0,55584.07,0.51121423,0.48878577,0.032482599,0.060324826,,,,
1400000US24033804101,32.1,68.8,0.026315789,0.292763158,0.244087039,30,0.04,0.292,0,70862.72,0.513913043,0.486086957,0.051304348,0.106086957,,,,
1400000US24033804102,31.4,82,0.054474708,0.303501946,0.310025543,15.1,0.053,0.239,0,59700.87,0.511525796,0.488474204,0.061470911,0.112513721,,,,
1400000US24033804200,40.1,40.7,0.064171123,0.096256684,0.166114529,47.4,0.013,0.318,0,97486.47,0.904932735,0.095067265,0.02690583,0.018834081,,,,
1400000US24033804300,29.9,78.5,0,0.356589147,0.301251203,10.3,0.084,0.295,0,47104.37,0.360232945,0.639767055,0.040765391,0.163893511,,,,
1400000US24033804400,37.9,51.6,0.014778325,0.310344828,0.307397959,9.7,0.048,0.394,0,54128.46,0.730270907,0.269729093,0.056537102,0.023557126,,,,
1400000US24033804600,33.4,53,0.037344398,0.170124481,0.265408107,13,0.035,0.403,0,61064.85,0.737193764,0.262806236,0.073496659,0.022271715,,,,
1400000US24033804700,34.6,46.5,0.05952381,0.40952381,0.267412935,20.6,0.061,0.313,0,58905,0.685464654,0.314535346,0.035742653,0.065925338,,,,
1400000US24033804800,30.1,73.9,0.214979196,0.241331484,0.291126943,18.2,0.042,0.282,#DIV/0!,40427.16,0.024091293,0.975908707,0,0.134826712,,,,
1400000US24033804900,36.6,79.3,0.15060241,0.105421687,0.329161926,18.2,0.064,0.383,0,49035.14,0.343728814,0.656271186,0.006101695,0.097627119,,,,
1400000US24033805000,32.9,80.6,0.066086957,0.144347826,0.251655629,25.9,0.027,0.348,0,50333.67,0.349128297,0.650871703,0.024139473,0.090746536,,,,
1400000US24033805101,30.1,49.8,0.133531157,0.252225519,0.285048905,13.9,0.065,0.304,0,48556.05,0.308181096,0.691818904,0.02700556,0.061159651,,,,
1400000US24033805201,31.7,63.2,0.02,0.437142857,0.254181967,17,0.074,0.375,0,53917.71,0.436113236,0.563886764,0.046671767,0.106350421,,,,
1400000US24033805202,32.5,76.3,0.026066351,0.210900474,0.282393457,21.8,0.052,0.298,0,50327.12,0.271685761,0.728314239,0.018821604,0.101472995,,,,
1400000US24033805500,30.8,46.8,0.040229885,0.346743295,0.295560748,19.7,0.042,0.338,0,49747.24,0.380355966,0.619644034,0.030323006,0.112722479,,,,
1400000US24033805601,26.9,13,0,0.710420842,0.106940063,8.8,0.075,0.377,0,45533.57,0.03566879,0.96433121,0,0.092993631,,,,
1400000US24033805602,26.1,26.9,0.05212766,0.623404255,0.218562874,12.6,0.055,0.349,0,52115.22,0.099253731,0.900746269,0.010447761,0.094776119,,,,
1400000US24033805700,30.1,40.2,0.049113233,0.362892224,0.255476705,16.8,0.029,0.357,0,53505.38,0.509512485,0.490487515,0.034482759,0.083234245,,,,
1400000US24033805801,33.7,46.7,0.072978304,0.370808679,0.292794669,20.6,0.042,0.337,0,72731.97,0.879100281,0.120899719,0.043111528,0.021555764,,,,
1400000US24033805802,32,43.6,0.068807339,0.268348624,0.25399061,19.8,0.037,0.365,0,73017.33,0.78012685,0.21987315,0.050739958,0.007399577,,,,
1400000US24033805901,28.6,52.7,0.238293444,0.231009365,0.283545676,31.6,0.047,0.298,0,48108.37,0.15757329,0.84242671,0.003664495,0.098941368,,,,
1400000US24033805904,39.8,37.1,0.261538462,0.224615385,0.269610146,28.7,0.04,0.423,0,79187.96,0.879910213,0.120089787,0.031425365,0,,,,
1400000US24033805905,29.6,48.5,0.070294785,0.450113379,0.185579782,27.9,0.051,0.271,0,52288.01,0.306433194,0.693566806,0.015607156,0.069280548,,,,
1400000US24033806000,33.4,48.1,0.106132075,0.313679245,0.362192817,19.4,0.046,0.331,0,62850.33,0.551978538,0.448021462,0.046277666,0.06639839,,,,
1400000US24033806100,37.9,35.5,0.064655172,0.243534483,0.252724796,30.4,0.028,0.309,0,66800.89,0.677165354,0.322834646,0.035433071,0.069553806,,,,
1400000US24033806200,35.1,36,0.229166667,0.172619048,0.27843738,33,0.031,0.3,0,59360.53,0.50747198,0.49252802,0.026774595,0.079701121,,,,
1400000US24033806300,33.1,40.2,0.039130435,0.386956522,0.328410078,17.8,0.028,0.288,0,57780.57,0.53961136,0.46038864,0.028400598,0.056801196,,,,
1400000US24033806400,40.2,6.8,0.269709544,0.095435685,0.10298103,72.4,0.011,0.284,0,108449.34,0.825145712,0.174854288,0.033305579,0,,,,
1400000US24033806501,28.3,38.2,0.047690015,0.412816692,0.268518519,16.9,0.05,0.307,0,53713.51,0.336971351,0.663028649,0.008867667,0.105729877,,,,
1400000US24033806601,28.1,44.4,0.029250457,0.513711152,0.285951787,13.4,0.053,0.346,0,54701.8,0.515748031,0.484251969,0.022047244,0.047244094,,,,
1400000US24033806602,30.1,55.2,0.057654076,0.274353877,0.296021841,17.6,0.061,0.285,0,62177.5,0.533042847,0.466957153,0.031953522,0.073347858,,,,
1400000US24033806703,26.3,62.8,0.207578254,0.143327842,0.2179941,33.2,0.045,0.253,0,47460.41,0.009816475,0.990183525,0,0.150234742,,,,
1400000US24033806706,41.3,47.1,0.252365931,0.132492114,0.238039673,37.8,0.037,0.307,0.019089574,80722.1,0.707641196,0.292358804,0.018604651,0.004651163,,,,
1400000US24033806708,36,16.8,0.195979899,0.093802345,0.193043478,51.8,0.028,0.274,0,55453.17,0.452181987,0.547818013,0.026462396,0.030176416,,,,
1400000US24033806710,34.9,47.2,0.169456067,0.148535565,0.180031201,53.3,0.033,0.221,0,80371.29,0.719735504,0.280264496,0.054933876,0.048321465,,,,
1400000US24033806711,33.5,56,0.286697248,0.130733945,0.248550725,33.5,0.021,0.289,0.015463918,66751.15,0.523579202,0.476420798,0.045344619,0.084643289,,,,
1400000US24033806712,34,53.9,0.250980392,0.031372549,0.235917188,36.9,0.02,0.243,0,66607.16,0.518959108,0.481040892,0.041635688,0.037918216,,,,
1400000US24033806800,37.9,12,0.222222222,0.096866097,0.248840804,39.4,0.03,0.315,0,87302.45,0.877828054,0.122171946,0.029411765,0.005279035,,,,
1400000US24033806900,35,15.8,0.222826087,0.122282609,0.321090047,25.8,0.022,0.266,0,74177.1,0.834686347,0.165313653,0.030258303,0.018450185,,,,
1400000US24033807000,29.9,17.2,0.155115512,0.030528053,0.27795874,33.7,0.033,0.353,0.008139535,59128.84,0.496473142,0.503526858,0.017362995,0.017905589,,,,
1400000US24033807102,34.5,16.8,0.230769231,0.052307692,0.144601542,51.5,0.028,0.242,0,75881.42,0.721348315,0.278651685,0.038202247,0.017977528,,,,
1400000US24033807200,20.1,15.2,0.024946819,0.002900793,0.15920398,52.6,0.19,0.381,0,38548.74,0.230326296,0.769673704,0,0.022072937,,,,
1400000US24033807301,28.8,17.4,0.262650602,0.022891566,0.168016194,56.1,0.035,0.333,0,59314.72,0.344608879,0.655391121,0.010570825,0.025369979,,,,
1400000US24033807304,41.5,32.4,0.102564103,0.205128205,0.277486911,30.1,0.024,0.316,0,93593.5,0.915517241,0.084482759,0.034482759,0,,,,
1400000US24033807305,32.7,39.6,0.084615385,0.266666667,0.184587814,41.4,0.036,0.293,0,91221.59,0.697607656,0.302392344,0.03062201,0.049760766,,,,
1400000US24033807404,34.3,21.8,0.256097561,0.085365854,0.285623003,29.5,0.013,0.226,0,80284.9,0.710799268,0.289200732,0.0195241,0.004881025,,,,
1400000US24033807405,39.7,15.4,0.158038147,0.160762943,0.231918709,38.6,0.026,0.33,0,82885.88,0.823003908,0.176996092,0.02680067,0.018983808,,,,
1400000US24033807406,31.3,48.2,0.210050251,0.122613065,0.22352421,33.2,0.032,0.274,0,65092.64,0.452732644,0.547267356,0.014401773,0.07422452,,,,
1400000US24033807407,35.9,34,0.27039627,0.097902098,0.229978186,46.5,0.011,0.269,0.035037879,79987.75,0.603243243,0.396756757,0.03027027,0.015675676,,,,
1400000US24033807408,37.8,25,0.215873016,0.098412698,0.19112716,43.4,0.014,0.242,0,72282.98,0.815846757,0.184153243,0.04788855,0.022638224,,,,
1400000US51013100100,39.5,1.3,0.328282828,0.171717172,0.120588235,70.4,0.013,0.282,0,121541.96,0.861529199,0.138470801,0.026490066,0.00782661,,,,
1400000US51013100200,41.9,1.1,0.614379085,0.215686275,0.065602837,75.4,0.006,0.338,0,136964.6,0.909389671,0.090610329,0.007511737,0.003755869,,,,
1400000US51013100300,42.3,2.1,0.109843081,0.041369472,0.0655,79.9,0.005,0.329,0.036726128,170484.16,0.936636494,0.063363506,0.015721772,0,,,,
1400000US51013100400,45.9,1.3,0.738317757,0.168224299,0.051666667,79.4,0.007,0.328,0.006306306,172027.47,0.920445505,0.079554495,0.00636436,0,,,,
1400000US51013100500,38.7,1.7,0.300653595,0.300653595,0.059782609,78.2,0.014,0.24,0,151227.46,0.788321168,0.211678832,0.01260783,0.00597213,,,,
1400000US51013100600,37.5,4.3,0.341772152,0.196202532,0.10505667,66.8,0.018,0.301,0,101036.47,0.559931507,0.440068493,0.017123288,0.032534247,,,,
1400000US51013100700,35.5,5.3,0.399113082,0.305986696,0.118746842,60.5,0.018,0.227,0,99892.41,0.577260755,0.422739245,0.003511853,0.014486392,,,,
1400000US51013100800,35.6,45.7,0.059405941,0.336633663,0.285163776,24.3,0.006,0.357,0,71231.85,0.727810651,0.272189349,0.017751479,0.01183432,,,,
1400000US51013100900,37.1,5.5,0.161616162,0.262626263,0.10244912,60.8,0.02,0.242,0,95106.7,0.587177951,0.412822049,0.005392451,0.026962253,,,,
1400000US51013101000,36.8,2.7,0.098039216,0.176470588,0.108490566,63.3,0.017,0.253,0.006459948,112305.66,0.675587997,0.324412003,0.01459854,0.0405515,,,,
1400000US51013101100,37.2,1.9,0.424242424,0.242424242,0.095750873,71.7,0.017,0.236,0,133089.96,0.795640327,0.204359673,0.013623978,0.007084469,,,,
1400000US51013101200,40.6,2.3,0.365384615,0.182692308,0.140903912,55.9,0.012,0.36,0.006749156,102015.61,0.642407278,0.357592722,0.008397481,0.023093072,,,,
1400000US51013101300,36.3,2.1,0.440594059,0.131188119,0.123337918,63,0.015,0.201,0.004640371,113534.81,0.772765599,0.227234401,0.027824621,0.002951096,,,,
1400000US51013101400,33.1,3.5,0.786372007,0.023941068,0.058528907,81.4,0.011,0.232,0,93545.07,0.307753008,0.692246992,0.001380943,0.00651016,,,,
1400000US51013101500,33.8,3.9,0.670194004,0.098765432,0.101012277,69,0.028,0.179,0.011811024,78217.99,0.384590056,0.615409944,0.002634178,0.009548897,,,,
1400000US51013101600,32,4.7,0.666666667,0.062579821,0.06926211,76.9,0.011,0.178,0,80907.98,0.331881533,0.668118467,0,0.016550523,,,,
1400000US51013101700,30.7,8.3,0.597918022,0.143786597,0.111422846,65.3,0.018,0.284,0,63970.83,0.188836535,0.811163465,0.001631026,0.015404132,,,,
1400000US51013101800,31.3,5.1,0.642201835,0.088073394,0.073308803,76.9,0.014,0.175,0,84836.29,0.262466177,0.737533823,0.001739467,0.030150754,,,,
1400000US51013101900,37.2,1.9,0.560283688,0.24822695,0.084819017,75.7,0.024,0.21,0,119077.11,0.737670514,0.262329486,0.012591815,0,,,,
1400000US51013102000,31.5,6.2,0.288834951,0.353559871,0.130212626,42.3,0.029,0.291,0,55725.44,0.17544757,0.82455243,0,0.037851662,,,,
1400000US51013102100,46.4,4.2,0.41954023,0.16091954,0.120221948,53.5,0.018,0.467,0,87921.6,0.642857143,0.357142857,0.01814059,0,,,,
1400000US51013102200,30.2,15.2,0.052688172,0.550537634,0.160619563,27.3,0.041,0.305,0,52844.33,0.346682848,0.653317152,0.01618123,0.088592233,,,,
1400000US51013102300,34.4,7.3,0.057731959,0.519587629,0.182226924,45,0.027,0.25,0,92993.98,0.606557377,0.393442623,0.01987084,0.019374069,,,,
1400000US51013102400,34.7,12.4,0.28685259,0.239043825,0.170253651,50,0.015,0.278,0,77812.2,0.486539724,0.513460276,0.009848982,0.025607354,,,,
1400000US51013102500,32.5,14.3,0.503401361,0.16553288,0.17516129,47.6,0.019,0.203,0,66913.46,0.252615845,0.747384155,0.004484305,0.024912805,,,,
1400000US51013102600,33.7,11.3,0.179775281,0.441947566,0.160453044,36.2,0.042,0.279,0,85252.55,0.470275067,0.529724933,0.005323869,0.047914818,,,,
1400000US51013102700,28.8,17.4,0.059933407,0.55826859,0.239188859,18.3,0.054,0.277,0,50587.61,0.077239488,0.922760512,0.00274223,0.10786106,,,,
1400000US51013102800,33.3,15.6,0.260172626,0.369913687,0.187924016,41.1,0.023,0.285,0,62466.79,0.410057471,0.589942529,0.014655172,0.043103448,,,,
1400000US51013102900,32.9,8.1,0.699530516,0.087636933,0.079322295,73.5,0.017,0.137,0,81858.32,0.44949762,0.55050238,0.015864622,0.016129032,,,,
1400000US51013103000,36.4,2.8,0.449275362,0.304347826,0.043043812,85.5,0.021,0.165,0,97156.6,0.714117647,0.285882353,0.027058824,0.010588235,,,,
1400000US51013103100,35.5,60.7,0.160377358,0.337264151,0.239083751,22.6,0.035,0.318,0,57400.96,0.538165491,0.461834509,0.02629891,0.069916613,,,,
1400000US51013103200,32.5,17.6,0.584713376,0.086624204,0.138647152,51.7,0.017,0.196,0,61769.09,0.232495269,0.767504731,0,0.0324412,,,,
1400000US51013103300,35.4,61.2,0.152,0.08,0.258400927,25.6,0.038,0.377,0,61523,0.626966292,0.373033708,0,0.112359551,,,,
1400000US51013103401,22.9,25.6,0.025462963,0.037808642,0.193808883,24.1,0.009,0.076,0,68450.23,0.049723757,0.950276243,0,0.160220994,,,,
1400000US51013103402,45.7,8.1,0.541484716,0.052401747,0.074074074,76.5,0.015,0.247,0,93213.89,0.152644836,0.847355164,0,0,,,,
1400000US51013103500,35.4,9.2,0.807036247,0,0.069140501,68.9,0.025,0.292,0,73650.89,0.137343461,0.862656539,0.00123178,0,,,,
1400000US51013103600,33.3,4.6,0.69379845,0.071705426,0.094063223,67.9,0.016,0.204,0,92433.73,0.328265766,0.671734234,0,0.010698198,,,,
1400000US51013103700,46,2.9,0.313253012,0.313253012,0.068407311,78,0.009,0.273,0.022194821,154863.86,0.821146245,0.178853755,0.006916996,0.005928854,,,,
1400000US51013103800,29.3,16.8,0.119155354,0.576168929,0.190140845,27.5,0.037,0.229,0,63083.33,0.255,0.745,0.002142857,0.08,,,,
1400000US51059415100,41.6,10,0,0.090322581,0.154471545,53.7,0.014,0.332,0.016632017,103805.01,0.858954041,0.141045959,0.030110935,0.00792393,,,,
1400000US51059415200,41.3,3.5,0.528,0,0.062304075,66.9,0.023,0.228,0,74344.66,0.608953614,0.391046386,0.008629989,0.025889968,,,,
1400000US51059415300,38,16.2,0.049382716,0.238683128,0.24829932,35.6,0.024,0.319,0,81549.39,0.735704324,0.264295676,0.040446304,0.018828452,,,,
1400000US51059415400,34.2,26.2,0.059863946,0.395918367,0.186608332,41.3,0.019,0.265,0,76924.69,0.463586782,0.536413218,0.011870388,0.042990055,,,,
1400000US51059415500,41.7,20.2,0.161172161,0.278388278,0.144858644,47.1,0.018,0.362,0,86285.35,0.707916288,0.292083712,0.020473157,0.060964513,,,,
1400000US51059415600,48.4,1.1,0.342857143,0.2,0.066128218,74.5,0.003,0.403,0.036247335,143217.69,0.937137331,0.062862669,0.006769826,0.007736944,,,,
1400000US51059415700,44.1,0.7,0.093023256,0.279069767,0.110746514,67.6,0.005,0.368,0,130619.87,0.94205052,0.05794948,0.009658247,0.002971768,,,,
1400000US51059415800,44.1,3.1,0.11038961,0.38961039,0.068649162,69.9,0.009,0.292,0.00331565,141009.41,0.934782609,0.065217391,0.009057971,0,,,,
1400000US51059415900,46.2,3.2,0.221153846,0.096153846,0.129448399,62.1,0.01,0.335,0.00591716,138486.96,0.911790393,0.088209607,0.010480349,0.00349345,,,,
1400000US51059416000,37.7,17.3,0.091633466,0.3187251,0.187103594,39.9,0.044,0.333,0.005847953,80671.05,0.639395846,0.360604154,0.020138452,0.067337948,,,,
1400000US51059416100,47.1,3.4,0.052173913,0.208695652,0.100843558,66.1,0.014,0.344,0.047381546,145567.35,0.916666667,0.083333333,0.004424779,0.004424779,,,,
1400000US51059416200,25.4,29.5,0,0.196347032,0.141341052,28.2,0.053,0.244,0,61097.58,0.026728111,0.973271889,0,0.129953917,,,,
1400000US51059416300,44.7,1.5,0.19,0.13,0.17673716,48.7,0.007,0.289,0.02259887,117279.86,0.858571429,0.141428571,0,0.017142857,,,,
1400000US51059420100,37.7,10.1,0.053639847,0.310344828,0.187183034,37.8,0.024,0.327,0,94487.55,0.8628193,0.1371807,0.028382214,0.034058657,,,,
1400000US51059420200,37.6,13.1,0.372146119,0.184931507,0.15454188,59.7,0.023,0.25,0,109491.31,0.755695759,0.244304241,0.026989134,0.009113214,,,,
1400000US51059420300,38.4,7.9,0.136842105,0.207017544,0.216098226,43.1,0.01,0.263,0,107144.27,0.880189175,0.119810825,0.027325276,0.017866527,,,,
1400000US51059420400,31.4,22.1,0.475609756,0.173170732,0.117770768,55.6,0.009,0.228,0,63058.46,0.136578769,0.863421231,0.012846518,0.026369168,,,,
1400000US51059420500,38.3,14.4,0.424778761,0.183628319,0.12612415,53.5,0.038,0.247,0,73077.54,0.460796915,0.539203085,0.008997429,0.020886889,,,,
1400000US51059420600,32.3,18,0.122055675,0.475374732,0.186079049,38.7,0.013,0.312,0,68570.66,0.475301205,0.524698795,0.020481928,0.065060241,,,,
1400000US51059420700,41.7,7.4,0.184397163,0.053191489,0.209013209,39.5,0.019,0.336,0,103111.24,0.914569031,0.085430969,0.029748284,0.006864989,,,,
1400000US51059420800,39,6.6,0.025773196,0.386597938,0.275760135,38,0.021,0.312,0.006692161,100249.77,0.924657534,0.075342466,0.03510274,0.005136986,,,,
1400000US51059421000,35.1,12.4,0.239130435,0.280632411,0.175838632,44.3,0.019,0.268,0,92567.24,0.629732961,0.370267039,0.029892387,0.019131128,,,,
1400000US51059421100,35.4,13.4,0.182779456,0.145015106,0.120582836,59.2,0.015,0.178,0,111265,0.798435248,0.201564752,0.031706815,0.012559193,,,,
1400000US51059421200,41.5,7.2,0.135135135,0,0.168994413,54.6,0.011,0.259,0,128621.03,0.888888889,0.111111111,0.008547009,0.007122507,,,,
1400000US51059421300,38.4,12.7,0.179245283,0.122641509,0.139681363,56,0.028,0.153,0,116413.3,0.859018659,0.140981341,0.04561161,0.01658604,,,,
1400000US51059421400,30.6,33.9,0.106349206,0.385714286,0.210209424,28.4,0.036,0.265,0,57556.73,0.170420739,0.829579261,0.003824904,0.090097748,,,,
1400000US51059421500,30.9,30.2,0.064914992,0.412673879,0.292638594,12.4,0.031,0.368,0,44578,0.586397985,0.413602015,0.027707809,0.096221662,,,,
1400000US51059421600,29.8,47,0.011583012,0.494208494,0.293975174,18.4,0.035,0.275,0,59405.04,0.471778488,0.528221512,0.026091587,0.13684771,,,,
1400000US51059421700,33.7,33.8,0.061583578,0.376832845,0.281729992,25.3,0.025,0.272,0,80637.02,0.690292758,0.309707242,0.022342065,0.064329738,,,,
1400000US51059421800,31.6,37.4,0.187096774,0.206451613,0.251587036,28.3,0.028,0.243,0,58149.71,0.395325709,0.604674291,0.023371457,0.107409249,,,,
1400000US51059421900,21.7,35.5,0.06302521,0.151260504,0.252791069,12.7,0.042,0.189,0,43545.19,0.008610086,0.991389914,0,0.134071341,,,,
1400000US51059422000,39.8,22.9,0.072072072,0.153153153,0.220408163,33,0.021,0.448,0,74026.57,0.505871725,0.494128275,0.010840108,0.016260163,,,,
1400000US51059422100,30.9,32,0.068965517,0.24019025,0.234074569,30,0.019,0.228,0,70934.71,0.546575342,0.453424658,0.038356164,0.063835616,,,,
1400000US51059422200,36.9,93.2,0,0.539923954,0.217521368,3.4,0,0.998,0,166646.17,1,0,0,0,,,,
1400000US51059422300,35.1,13.3,0.305825243,0.148058252,0.154890806,53.8,0.016,0.187,0,87307.68,0.664094955,0.335905045,0.017507418,0.016023739,,,,
1400000US51059422400,34.6,14.7,0.40661157,0.12231405,0.100916097,63.5,0.011,0.167,0,102215.88,0.604109928,0.395890072,0.034909631,0.022530329,,,,
1400000US51059430100,38.7,5.4,0.046357616,0.176600442,0.113476602,62.9,0.014,0.216,0,123310.42,0.901587302,0.098412698,0.024206349,0.008333333,,,,
1400000US51059430200,36.7,5.1,0.189105858,0.070914697,0.119002164,60,0.023,0.26,0,116590.01,0.853094124,0.146905876,0.035101404,0.007280291,,,,
1400000US51059430400,38.5,2.9,0.179487179,0.117948718,0.201806565,49.3,0.007,0.285,0,117883.3,0.901196278,0.098803722,0.020381037,0.016836509,,,,
1400000US51059430500,38.6,3.8,0.074074074,0.185185185,0.147134303,50.6,0.019,0.314,0,110422,0.931578947,0.068421053,0.012280702,0,,,,
1400000US51059430600,32.3,4.8,0.028985507,0.362318841,0.210802701,24.2,0.02,0.315,0,84998.61,0.730362117,0.269637883,0.015041783,0.011699164,,,,
1400000US51059430700,37.7,2.7,0.167741935,0.367741935,0.216853933,39.2,0.014,0.278,0,92573.79,0.852585259,0.147414741,0.01210121,0.00550055,,,,
1400000US51059430800,38.9,4.9,0.234545455,0.078181818,0.149842822,53.7,0.022,0.284,0,90840.67,0.782396088,0.217603912,0.024144254,0.027811736,,,,
1400000US51059430900,35.9,6.8,0.10899654,0.301038062,0.156962586,52.8,0.011,0.239,0,103039.24,0.772668672,0.227331328,0.027073485,0.010313709,,,,
1400000US51059431000,35.4,7.3,0.091065292,0.326460481,0.159429825,51.6,0.019,0.227,0,108095.91,0.8214596,0.1785404,0.046481321,0.023023458,,,,
1400000US51059431300,38.1,4.8,0.147909968,0.231511254,0.154483255,60.7,0.011,0.265,0,119188.38,0.873571429,0.126428571,0.034285714,0.022142857,,,,
1400000US51059431400,38.9,6,0.137323944,0.334507042,0.104841519,56.5,0.01,0.274,0,118613.73,0.87266436,0.12733564,0.039446367,0.004844291,,,,
1400000US51059431500,41.5,4.5,0.074418605,0.362790698,0.077764977,66,0.013,0.239,0,134476.19,0.863930886,0.136069114,0.034557235,0.014578834,,,,
1400000US51059431600,37.9,7.4,0.107142857,0.254201681,0.215220553,36.6,0.022,0.369,0,94126.26,0.638916256,0.361083744,0.016256158,0.024137931,,,,
1400000US51059431800,35.7,5.4,0.164533821,0.179159049,0.18148859,50.7,0.014,0.245,0,114396.13,0.842696629,0.157303371,0.048272992,0.011652102,,,,
1400000US51059431900,42,3.2,0.234782609,0.195652174,0.10403863,70.7,0.023,0.262,0,150696.01,0.937899543,0.062100457,0.034703196,0.000913242,,,,
1400000US51059432000,33.6,5.9,0.08372093,0.2,0.117757009,55.2,0.02,0.253,0,106227.97,0.74522293,0.25477707,0.022747953,0.049135578,,,,
1400000US51059432100,39.2,4.6,0.077586207,0.181034483,0.104808878,60.4,0.01,0.201,0,99122.72,0.792134831,0.207865169,0.041432584,0.007724719,,,,
1400000US51059432200,35.6,4.7,0.243421053,0.276315789,0.142917907,53.7,0.017,0.254,0.010644959,99182.93,0.677292405,0.322707595,0.050767414,0.024006297,,,,
1400000US51059432300,39.4,4.5,0.183673469,0.294460641,0.096515572,63.3,0.008,0.259,0.011119348,139556.42,0.840535606,0.159464394,0.018867925,0.004260499,,,,
1400000US51059432400,40.5,4.1,0.173214286,0.264285714,0.080465763,63.6,0.023,0.231,0,149282.29,0.905419766,0.094580234,0.021962451,0,,,,
