GEO_ID,DEC_MA,DEC_AAP,DPB,DPL,D25PH,D25PB,DEC_16P,DC_NW16,DEC_100,DEC_MGR,DEC_MI,DEC_BPLP,DEC_BPLM,DEC_BPLF,DEC_POO,DEC_PRO,DEC_FOC,DEC_FRC
1400000US11001005001,33.7,58.1,0.253200308333,0.355617290333,0.172905935,35.1666666667,5.8,33.7333333333,0.030651341,740.894,41323.82,0.276584271,0.135690448667,0.140893822333,0.327631281,0.672368719,0.0166949653333,0.0657333686667
1400000US11001005002,30.95,48.55,0.1849332045,0.4141865215,0.1910565215,29.8,4.85,27.8,0.030651341,780.164,41825.165,0.229841366,0.1332132605,0.0966281055,0.1650920625,0.8349079375,0.008577753,0.0643773325
1400000US11001005201,33.6125,28.2,0.548710265375,0.1551565065,0.111216838625,56.725,3.3125,25.2125,0.0391205266667,934.29875,52393.70625,0.17481723075,0.07959382425,0.0952234065,0.245031453625,0.754968546375,0.011492717,0.02657148025
1400000US11001005301,33.25,9.225,0.77141161875,0.0510483185,0.051071714,79.6,2.0,14.35,0.0341336535,1077.307,69168.87,0.095791277,0.04889713,0.046894147,0.32321191825,0.67678808175,0.004203329,0.00889856933333
1400000US11001005500,36.1,5.88,0.583058142,0.093703709,0.0525833372,79.4,1.58,25.52,0.268063639667,1141.9716,85700.23,0.1082178376,0.047689691,0.0605281468,0.3940407086,0.6059592914,0.006986182,0.003452617
1400000US11001005600,37.775,14.975,0.447399374,0.0846007603333,0.0581761766667,78.3,1.66666666667,29.7333333333,0.147716229,1196.426,83529.47,0.141969817333,0.0549643126667,0.087005505,0.404744464333,0.595255535667,0.009544787,0.003452617
1400000US11001005800,37.7428571429,55.8142857143,0.2789738,0.328584814333,0.218509798667,26.6333333333,8.1,39.2,,783.654666667,37137.8566667,0.257093902333,0.125880202833,0.131213699333,0.107595240167,0.892404759833,0.0158582483333,0.1050120785
1400000US11001005900,39.875,73.625,0.208069382,0.2561085975,0.274678087333,16.9,21.3,39.8666666667,,554.579666667,40961.6633333,0.341315160667,0.216793985,0.1867817635,0.207702502667,0.792297497333,0.004022989,0.251179788
1400000US11001006202,37.9777777778,24.4833333333,0.537729462571,0.102636816786,0.0984464295,62.89375,8.31875,25.325,0.0664916416667,1048.135,66425.614375,0.172962875733,0.0951485244667,0.0972679390833,0.325065104812,0.674934895188,0.00830638442857,0.0619833102727
1400000US11001006400,33.6833333333,68.8333333333,0.1192252226,0.3514735638,0.176956677833,31.5,8.13333333333,42.1666666667,,594.0242,42962.4733333,0.3633737186,0.1390901206,0.224283598,0.124275226667,0.875724773333,0.00938576566667,0.2075155408
1400000US11001006500,37.1166666667,38.7166666667,0.4801274842,0.1341213668,0.1245857452,60.26,4.76,25.94,0.012285012,877.03,66166.548,0.198147587,0.0882582048,0.1098893822,0.322382266,0.677617734,0.00988951425,0.0620258548
