GEO_ID,ACS_MA,ACS_AAPp,ACS_24pb,ACS_24plh,ACS_25ph,ACS_25pb,ASC_UEP,ACS_NWP,ACS_p1000,ACS_MGR,ACS_OO,ACS_RO,ACS_FOC,ACS_FRC,ACS_BPL,ACS_MBPL,ACS_FBPL,ACS_MI
1400000US51013103800,30,28.2,12.9,66.2,9.6,57.6,3,18,0,1591,0.229508197,0.770491803,0.008430913,0,8.7,8.6,8.9,75179
1400000US51013980100,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA
1400000US51013980200,37.5,0,NA,NA,0,100,0,0,0,NA,0,1,0,0,0,0,NA,67361
1400000US51059415100,35.8,12.2,20.1,7.8,14.2,58.6,5.1,30.4,0.261287224,2000,0.863900415,0.136099585,0.019917012,0,6.8,5.6,7.9,109609
1400000US51059415200,44.9,1.5,18.3,20,8.4,69.5,0.5,26.5,0,1294,0.685941645,0.314058355,0.015915119,0.032360743,3.9,1.6,5.7,81639
1400000US51059415300,38.1,14.9,13.8,3,28.2,37.2,2.7,35.9,0.007518797,2000,0.820987654,0.179012346,0.07133059,0.043895748,3.9,5.3,2.8,72794
1400000US51059415401,30.4,38.6,14.5,18.4,26.3,37,3.8,12.1,0.071017274,1224,0.245176471,0.754823529,0.017411765,0.071529412,6.8,9,4.9,61421
1400000US51059415402,45,9.9,0,17.9,12.5,58.3,1.6,35.2,0.013157895,796,0.820882088,0.179117912,0.01350135,0,4.9,3.2,6.5,107545
1400000US51059415500,42.2,20.2,3.2,0,21.8,52.3,1.6,35.2,0.066453674,709,0.712984055,0.287015945,0.018678815,0.049202733,8.5,4.1,12.4,97309
1400000US51059415600,47.4,1.3,0,41.7,5.8,79.4,1.8,36.4,0.19895288,2000,0.925387597,0.074612403,0.014534884,0,0,0,0,170952
1400000US51059415700,42.4,1.1,23.5,11.8,8.6,72.8,3.7,37.6,0.049209139,2000,0.907496013,0.092503987,0.036682616,0.011164274,0,0,0,143929
1400000US51059415800,45.3,2.1,5.4,15.7,6.3,78.6,2.9,31.3,0.033876221,2000,0.925814234,0.074185766,0.013872135,0,1.6,0,3.3,141000
1400000US51059415900,46.5,7.2,6.1,8,7.8,67.1,0.3,30.9,0.06744868,2000,0.924954792,0.075045208,0.022603978,0.018083183,0,0,0,159100
1400000US51059416000,34.9,15.4,7,7,32.6,32,4.3,31.1,0.046025105,1210,0.643511039,0.356488961,0.045234249,0.074851912,14.9,10.8,18.3,71217
1400000US51059416100,48.4,3.9,23.7,5.6,10.8,68.7,1,35,0.143446002,2000,0.882181818,0.117818182,0.030545455,0,3.7,4,3.5,128994
1400000US51059416200,20.7,22.3,25.9,8.3,12.7,32.9,2.5,21.9,0,2000,0,1,0,0.168256722,2.1,2.4,1.8,73858
1400000US51059416300,41.2,17.4,19.1,8.5,27.3,46.2,7,26.4,0.175491679,1855,0.857328145,0.142671855,0,0.02075227,2.7,2.5,3,100170
1400000US51059420100,38.5,12.6,45.9,4.6,18.7,42,1.4,32,0.016949153,2000,0.887218045,0.112781955,0.069340017,0.025062657,14.7,18,11.1,84461
1400000US51059420201,38.6,15.4,7.5,9.1,11.6,67.7,3,26.5,0.013765182,2000,0.954404946,0.045595054,0.029366306,0,1.5,0.8,2.1,129219
1400000US51059420202,30.9,15.3,29.1,30.4,1.3,79.8,4.5,15.6,0,1871,0.436746988,0.563253012,0.018072289,0.007028112,0.3,0.5,0,89930
1400000US51059420203,44.1,12.7,0,7.2,9.3,57.9,5.8,28.7,0.052884615,1983,0.922394678,0.077605322,0.001108647,0,4.1,4.9,3.2,123417
1400000US51059420300,39.9,11.7,31.9,19.4,17.6,44.9,3.4,25.8,0.01080497,2000,0.895067698,0.104932302,0.041586074,0,2,2.7,1.1,113378
1400000US51059420400,33.5,11.2,0,46.8,22.2,53.4,3.6,8.9,0,1240,0.252374491,0.747625509,0.028493894,0.033242877,5.4,5.8,5,61809
1400000US51059420501,58,10.3,0,0,13.5,67.5,0,39.1,0.03307888,1420,0.798780488,0.201219512,0,0,7.4,2.1,12.3,107404
1400000US51059420502,38.6,23.4,0,49.2,21.5,60.2,0.8,26.9,0.037572254,1519,0.399538106,0.600461894,0.073903002,0.015011547,9.8,8.9,11.1,73275
1400000US51059420503,30.9,16.5,2.3,22.7,18.2,50.2,1.2,14.2,0,1203,0.332506203,0.667493797,0.039702233,0.010752688,9.5,9.2,9.9,75809
1400000US51059420600,33.6,18.5,12.9,35.2,25.3,43.9,2.5,18.2,0,1151,0.505787037,0.494212963,0,0.023148148,4.9,3.8,6.1,83446
1400000US51059420700,39.3,5.7,20.6,5.3,19.9,49.5,2,29.7,0.010911925,2000,0.940615836,0.059384164,0.027859238,0.010997067,0.8,0.7,1,99100
1400000US51059420800,36.4,9.8,31.3,0,26.9,33,3.9,30,0,1835,0.839516825,0.160483175,0.090595341,0.010353753,9,9.5,8.5,88456
1400000US51059421001,38.4,10.4,44.3,25.5,18,53.5,5.4,28,0,1779,0.75,0.25,0.078252033,0.035569106,1.1,0.5,1.8,90685
1400000US51059421002,35.4,20.3,13.1,23.6,13.3,56.3,5.2,20.9,0.012658228,1418,0.463569682,0.536430318,0,0.049388753,4.9,2.9,7.2,96639
1400000US51059421101,36.2,18.2,3.7,3.4,14.7,58.5,0,20.5,0.007357102,1705,0.866601275,0.133398725,0.022069642,0.00833742,0.5,0.4,0.6,117375
1400000US51059421102,36.7,7.1,0,18,17.5,48.9,2.7,24.6,0.043189369,1213,0.624049758,0.375950242,0.014512785,0.03317208,4.1,3.7,4.4,105352
1400000US51059421103,39.1,13.3,4,41.2,13.7,64,2.1,21.2,0.036287924,1730,0.808561809,0.191438191,0.024050024,0.008177008,1.5,1.2,1.7,113163
1400000US51059421200,43.4,8.4,26.7,8.6,15.3,60.6,2.9,38.5,0,2000,0.931649331,0.068350669,0.059435364,0,0,0,0,119531
1400000US51059421300,39.5,14,6.8,18.6,13,59.3,3.8,18.6,0.012529366,1847,0.891759777,0.108240223,0.036312849,0.016061453,2.2,2.6,1.8,109479
1400000US51059421400,30,36.1,15.9,18,25.9,25.1,10.1,20.1,0,1080,0.182008368,0.817991632,0.00041841,0.134309623,16.1,13.7,18.1,41277
1400000US51059421500,32.7,23.9,36.3,0,26.8,28.8,1.3,29.3,0,931,0.574737762,0.425262238,0.044143357,0.067744755,17.4,12.5,22.3,45943
1400000US51059421600,31.9,41.9,33.6,2.5,34.4,19.6,3.8,25.8,0,1235,0.478033473,0.521966527,0.041317992,0.131276151,14.6,9.8,19.1,52652
1400000US51059421701,30.8,30.5,49.3,6.7,22.6,25.6,7.3,28.3,0.029250457,1141,0.446895425,0.553104575,0.01879085,0.158496732,15,14.1,16.1,53495
1400000US51059421702,35.4,26.2,19.5,21.1,24,34.7,4.4,20.3,0.014782609,2000,0.929668553,0.070331447,0.084074373,0,4.3,5,3.6,99750
1400000US51059421800,32.9,36.6,26.5,13.4,18.9,35.1,6.4,15.9,0,1351,0.450905624,0.549094376,0.028122021,0.093422307,9.3,10.4,8.4,74565
1400000US51059421900,22.6,20.4,2.4,0,12.4,34.5,11.8,26,0,1939,0.006060606,0.993939394,0,0.106060606,7.3,6.7,7.9,62151
1400000US51059422000,41.6,19.8,7.2,0,17.3,54.9,2.4,33.9,0,2000,0.651642475,0.348357525,0.029029794,0.039724981,3.9,2.9,4.9,98224
1400000US51059422101,30.5,32,12.1,8,19.7,44.3,3.3,16.6,0.013219285,1387,0.53672788,0.46327212,0.05884808,0.039232053,4.6,2,7.4,67151
1400000US51059422102,32.5,42.5,18.7,11,23.3,41.8,3.4,25.3,0,1396,0.671099744,0.328900256,0.078772379,0.045012788,3.8,5.3,2.5,77475
1400000US51059422201,37.3,10.6,19.3,12,16.6,60.2,2,23.1,0.090252708,2000,0.900325027,0.099674973,0.022751896,0.016251354,1.9,1.9,1.9,129375
1400000US51059422202,30.5,31.3,26.8,3.9,18,52.5,4.9,16.2,0.008587041,1846,0.688709677,0.311290323,0.006451613,0.06344086,2.8,0.8,4.6,81889
1400000US51059422301,38.9,11.5,31.9,11.5,16.7,65.1,5,17.7,0,1635,0.555731225,0.444268775,0.014229249,0.016600791,0.9,0,1.9,93646
1400000US51059422302,39.9,19.1,18,8.8,16.9,52.8,1.7,23.1,0.028448739,1605,0.748794212,0.251205788,0.019694534,0.055868167,4.6,2,6.8,100162
1400000US51059422401,37.8,14.4,12.2,0,6.8,53.8,2.9,14.6,0,1699,0.369444444,0.630555556,0.00462963,0.023148148,9.1,1.5,15.6,85924
1400000US51059422402,34.9,18.4,0,0,8.3,61.9,3.4,21.3,0.005867014,1802,0.763563962,0.236436038,0.011946242,0.003982081,3.3,1.6,5.2,108867
1400000US51059422403,43.7,6.6,26.9,0,25.3,47.1,0,24.9,0.033254157,2000,0.877083333,0.122916667,0.026041667,0.00625,0.7,1.3,0,113239
1400000US51059430101,44,3.5,15,16.7,6.5,71.9,3.4,25.2,0.019164956,2000,0.977257525,0.022742475,0.014046823,0,1.8,2,1.6,145583
1400000US51059430102,41.1,8.7,16.7,52.6,27.6,55.2,1.2,29.7,0,1808,0.930731707,0.069268293,0.035121951,0.008780488,4.5,4.2,4.7,104410
1400000US51059430201,36.5,11.9,6.6,19.7,17.1,54.7,2.1,30.8,0.017900732,1823,0.848756906,0.151243094,0.033149171,0.008287293,4.1,4,4.1,106875
1400000US51059430202,41.5,3.1,19.1,16.3,7.2,49.3,3.3,32.2,0.012640449,1935,0.893350063,0.106649937,0.011919699,0,10,12.7,7.4,122679
1400000US51059430203,40.5,2.4,33.7,15.6,6.4,62.4,5.4,25.9,0.013888889,2000,0.847965739,0.152034261,0.034261242,0.031049251,8.9,5,12.4,119000
1400000US51059430400,39.5,2,13.7,14.1,11.4,47.2,2.6,26.2,0,1750,0.87300904,0.12699096,0.012483857,0.01592768,1.9,1.5,2.3,116519
1400000US51059430500,38.8,3.3,0,9.5,21.4,48.8,4,38.5,0.035447761,2000,0.914675768,0.085324232,0.087030717,0,3.8,4.2,3.5,90000
1400000US51059430600,30.3,7.8,42,9.8,22.5,26.2,10.2,23.8,0.016759777,1396,0.685448578,0.314551422,0.044857768,0.021881838,17.1,16,18.3,81479
1400000US51059430700,39.2,2.3,20.1,8.6,31.2,34.6,2.3,29.8,0,1906,0.842162162,0.157837838,0.007567568,0,2.3,0,4.8,102775
1400000US51059430801,42.5,5.1,23.3,28.3,13.9,64.1,2.3,35.7,0.017033357,1826,0.929419525,0.070580475,0.047493404,0,3.8,3.2,4.4,108429
1400000US51059430802,40,5,6.6,13.8,15.2,60.9,1.6,19.3,0,1310,0.684745763,0.315254237,0.031638418,0.00960452,0,0,0,87056
1400000US51059430901,38.4,11.5,22.6,17,25.9,47.8,2,22.9,0.014732965,1691,0.734279919,0.265720081,0.024340771,0.037863421,3.7,3.7,3.8,89740
1400000US51059430902,34.9,4.3,8.3,25.3,15.4,53.6,2.9,19.1,0,1753,0.855410448,0.144589552,0.008395522,0,2.5,3.2,1.6,105700
1400000US51059431001,40.1,2.1,6.8,16.5,18.6,58.1,3.6,27.3,0,1885,0.815337423,0.184662577,0.033742331,0.014723926,1.2,2.3,0,103824
1400000US51059431002,40.5,19.1,19.7,0,12.4,39.2,5.4,15.4,0,1548,0.888597641,0.111402359,0.01965924,0.049803408,5.3,0,9.7,84479
1400000US51059431300,42.5,5.7,27.2,9.6,13.7,59.7,2.6,22.9,0,2000,0.91588785,0.08411215,0.033069734,0.01581596,0,0,0,111283
1400000US51059431400,38.2,4.7,18.7,7.2,11.9,51.2,4.8,28.6,0.00152207,2000,0.879518072,0.120481928,0.064926372,0.013386881,4,3.9,4.1,123526
1400000US51059431500,43.9,10.9,5.4,27.4,8.6,72.9,1.2,33.9,0.016921397,2000,0.896720509,0.103279491,0.054821341,0.01566324,6.1,3.9,8.1,126938
1400000US51059431600,43.2,10.2,45.8,2.7,21.6,45.8,3.1,43.6,0.043042453,1998,0.53619981,0.46380019,0.0113816,0.020866266,4.9,5.7,4.3,67708
1400000US51059431801,37.7,3.5,5.8,21.1,16.1,55.9,4.7,20.6,0.020373514,1931,0.828993666,0.171006334,0.052779733,0.048557354,2.5,0,4.8,95469
1400000US51059431802,41.1,6,4.4,18.3,24.6,53.1,4.1,27.8,0,2000,0.89726673,0.10273327,0.007540057,0,2,4.3,0,118309
1400000US51059431900,37.9,6.8,10.3,25,10,77.2,2.4,23.9,0,2000,0.8866171,0.1133829,0.039962825,0,0,0,0,154811
1400000US51059432000,36,7,10.8,22.9,12.5,58.1,4.6,21.3,0,1381,0.7564906,0.2435094,0.008057296,0.063563115,6.4,6.3,6.5,112594
1400000US51059432100,39.8,7.5,8.6,22,13,66.4,3.5,27.9,0.010204082,1411,0.889043964,0.110956036,0.05094208,0.007676204,8.6,7.2,9.7,105801
1400000US51059432201,38,2.3,3.7,24.8,18.4,41.4,2.9,13.3,0,1499,0.551310044,0.448689956,0.021834061,0.055676856,4.1,4.4,3.8,67059
1400000US51059432202,37.7,4.6,23.8,44.6,12.3,57.3,2.4,24,0,1802,0.784434836,0.215565164,0.019147622,0.009882644,4.3,1.6,6.9,120143
1400000US51059432300,41,5,15.2,14.8,10.3,58.5,3.7,33.2,0.040965618,1781,0.786536249,0.213463751,0.043153049,0.010932106,3.5,3.4,3.6,146250
1400000US51059432401,40.7,3.5,4,48.7,12.3,71.5,2.1,24,0.01431127,2000,0.926263463,0.073736537,0,0,0.3,0.6,0,146645
1400000US51059432402,44.2,5.9,0,23.7,13.8,62.5,4.7,28.4,0.004264392,1868,0.889380531,0.110619469,0.029709229,0.042351454,1.2,1.8,0.6,137745
1400000US51059432500,42.7,7.4,6.7,20.5,7.9,71.2,1.2,28.2,0.009264621,2000,0.909905163,0.090094837,0.044257113,0,0.5,0.4,0.5,148224
1400000US51059432600,38.1,8.7,0,19.6,8.7,62.5,2.7,23.8,0.012802276,2000,0.892698413,0.107301587,0.015873016,0.022222222,3.7,2,5.3,150179
1400000US51059432701,37.9,10.5,21.7,7.4,13.1,62,4.3,23.7,0,1952,0.849442379,0.150557621,0,0,2.4,2.4,2.5,136667
1400000US51059432702,38.3,13.8,9.5,24.4,16.3,39.9,4.4,24.4,0.011383538,1675,0.761333333,0.238666667,0.046666667,0.056666667,2.7,2.8,2.7,92692
1400000US51059432800,33.3,34.8,16.9,26.8,21.4,43.9,3.5,23.4,0.09009009,1593,0.711538462,0.288461538,0.047435897,0.075641026,18.7,12.2,24.4,106731
1400000US51059440100,41.2,2.8,11.1,20.1,11.9,68.2,2,33.4,0.043345232,1584,0.75860735,0.24139265,0.027852998,0.013926499,5.2,6.4,3.9,146781
1400000US51059440201,31.7,6.1,0,58.3,21.9,41.2,2.4,13.5,0,1520,0.55441008,0.44558992,0,0.143184422,8,6.9,9.1,72713
1400000US51059440202,31.8,12.7,5.9,43.8,11.7,61.6,0.9,17.6,0.015371477,1729,0.537649219,0.462350781,0.013774105,0.039944904,1.5,2.2,0.9,97803
1400000US51059440300,45.5,4.4,0,21.6,7.4,70.8,1.2,34.8,0.019396552,NA,0.961658031,0.038341969,0,0.008290155,0.5,1.1,0,146250
1400000US51059440501,43.4,0,11.3,33.3,10.1,68,2.3,34.4,0.022629969,2000,0.971479501,0.028520499,0.026737968,0,4.8,6.1,3.6,120485
1400000US51059440502,19.8,12.5,3.1,1.2,21.1,42.9,4.2,60.4,0.021582734,571,0.871473354,0.128526646,0.034482759,0,9.3,8.2,10.5,123889
1400000US51059440600,38.2,5.5,7.9,6.5,14.3,44.5,3.4,30.2,0,1550,0.972737186,0.027262814,0.079607415,0,4,5.1,3,96513
1400000US51059440701,44.8,5,0,27.1,7.4,77.9,1.9,29.4,0.057421452,1765,0.919322709,0.080677291,0.03187251,0.015936255,1.2,2.5,0,114643
1400000US51059440702,45.6,0.1,29.4,3,10.2,63.7,1.6,34,0,1978,0.908405172,0.091594828,0.051724138,0,0.4,0,0.9,143438
1400000US51059440800,43.1,1.5,0,26.5,11.3,68,0.8,30.3,0.020463113,1520,0.907624633,0.092375367,0.006353861,0.023949169,4.4,4.9,4,136538
1400000US51059450100,35.7,6.8,32.9,15.6,13.1,56.9,2.2,19.6,0.017558528,1395,0.523872098,0.476127902,0.007884363,0.011388524,2.6,1.4,3.6,85954
1400000US51059450200,32.7,7.5,7,24.2,19.7,34.1,3.1,22.8,0,1509,0.582857143,0.417142857,0.022040816,0.074285714,14.1,14.9,13.3,79496
1400000US51059450300,40.4,6.4,19.2,5.1,29.1,38.8,3.1,23.6,0.01205857,1430,0.685360094,0.314639906,0.018890201,0.048406139,6.8,9.8,3.9,77331
1400000US51059450400,40,0.3,23.9,8.8,16.8,59.8,2.3,31.8,0.106682298,1975,0.908413206,0.091586794,0.025559105,0,1.3,0.7,1.9,118850
1400000US51059450500,37.2,2.2,24.7,7.3,25.1,27,9.7,22.9,0,1772,0.801682692,0.198317308,0.080528846,0.121394231,12.3,12.3,12.3,92766
1400000US51059450601,42.8,2.8,0,0,15.9,47.1,2.9,28.9,0.023790642,2000,0.972993827,0.027006173,0.010802469,0,1.4,0,2.8,132237
1400000US51059450602,35.2,3.1,6.4,22.6,13.4,45.6,3.5,23.1,0,1218,0.466008135,0.533991865,0.038349797,0.052295177,13.2,6.8,17.7,62207
1400000US51059450701,37.6,4.5,0,10.4,19.1,48.3,1.7,25.3,0.020325203,2000,0.772774869,0.227225131,0.012565445,0.014659686,3,5.6,0,111287
1400000US51059450702,30.9,16.7,31.4,6.4,26.7,28.9,2.1,19.7,0.03125,1351,0.208393632,0.791606368,0.018089725,0.078147612,15.3,12.8,18.1,59821
1400000US51059450800,44,5.3,7.9,9.9,18.2,43,3.8,28.5,0.065923863,1280,0.923670669,0.076329331,0.055746141,0,1,1.3,0.7,101216
1400000US51059450900,41,0.7,29.3,37.4,15.4,54.6,4.4,26.8,0.024952015,2000,0.85130719,0.14869281,0.040849673,0,7.2,7.7,6.8,122083
1400000US51059451000,45.5,1.7,46.7,0,13,50.5,0,39.5,0.046683047,2000,0.911534155,0.088465845,0.006718925,0.019036954,3.7,3.9,3.4,101797
1400000US51059451100,45.8,0,37.8,5.6,12.9,59,5.6,31,0.132496513,2000,0.884093711,0.115906289,0,0,2.3,2.8,1.8,138227
1400000US51059451200,47.5,2.5,0,0,5.3,79.6,0,28.8,0.241502683,2000,0.901612903,0.098387097,0.008064516,0,0,0,0,190781
1400000US51059451300,41,2.7,0,9.3,10.3,60.5,4.2,29.2,0.040194884,2000,0.902197802,0.097802198,0.01978022,0,0,0,0,124107
1400000US51059451400,41.3,2.3,31.3,21.4,15.4,32.8,5.7,25.5,0,1083,0.213127413,0.786872587,0.006949807,0.041698842,27.8,28.4,27.2,39538
1400000US51059451501,33.5,10.3,19.3,54.4,11.5,46.2,3.9,24.4,0,1099,0.492287351,0.507712649,0.016306743,0,14.9,15.3,14.4,67832
1400000US51059451502,36.6,23.9,35,3.7,15.1,45.7,3.4,32.1,0.0953125,1493,0.410519564,0.589480436,0,0.017318794,3.4,1.5,5.3,70372
1400000US51059451601,27.1,4.4,32.2,0,23.4,16.7,4.5,14,0,1282,0.116788321,0.883211679,0,0.075646981,18.2,18.6,17.1,61752
1400000US51059451602,34.8,11.2,0,30.1,15,58.2,1,37.5,0.03777336,1210,0.480420248,0.519579752,0.012416428,0,0.9,0,1.5,60156
1400000US51059451800,40.3,0,14.5,24.6,20.3,42.9,2.7,39.5,0.046637744,1979,0.849769585,0.150230415,0.013824885,0,7.5,8.5,6.4,94714
1400000US51059451900,33.2,26.6,26.7,6.3,17.8,46.2,1.3,24.5,0.039389068,1629,0.586792453,0.413207547,0.030660377,0.091509434,4.9,3,6.6,88114
1400000US51059452000,50.2,8.7,13.2,19.1,14.2,52.7,3.3,35.9,0.028683181,184,0.687892377,0.312107623,0.014349776,0,11,10.1,11.8,92736
1400000US51059452101,39.5,16,1.8,59.4,15,52.9,2,32.2,0,1798,0.72693032,0.27306968,0.026993095,0.054613936,5.5,1.6,8.1,88250
1400000US51059452102,43,15.3,3.9,14.6,31.4,40.1,3.3,33.4,0.033240997,1517,0.738996929,0.261003071,0.031729785,0.060388946,13.6,10.8,16.1,62379
1400000US51059452200,39,8.2,39,0,22,35.4,6.1,20.3,0,1315,0.540553667,0.459446333,0.002914036,0.013598834,1.2,0.9,1.6,65255
1400000US51059452301,35,6.6,63.4,0,18.1,34.6,9.3,20.6,0,1072,0.603785901,0.396214099,0,0.054177546,24.6,30,19,55355
1400000US51059452302,29.2,3.4,17.9,7.1,34.1,36.1,3,13.7,0,1466,0.144242424,0.855757576,0,0.055151515,3.4,2.7,4,60417
1400000US51059452400,38.1,9.8,20.9,24.3,21.5,38.6,2.7,26.1,0.006225241,1222,0.744313395,0.255686605,0.01558551,0.088879528,4.2,1.7,6.4,82455
1400000US51059452501,37,6.9,20.3,11.8,26,39.8,0.7,28.4,0.013748854,1720,0.779842745,0.220157255,0,0.030021444,8,3.1,12.7,88109
1400000US51059452502,33.6,49.8,17.4,0,24,29.7,6.2,28.3,0,1378,0.273030708,0.726969292,0,0.008010681,24.9,25.5,24.3,50647
1400000US51059452600,37.8,21,17.1,21,14.2,55.9,3,26.3,0.013957307,1453,0.58812168,0.41187832,0.011588605,0.041525833,5.6,3.9,7.2,88698
1400000US51059452700,31.4,26,24.5,12.9,18.9,33.9,3.8,20.9,0,1093,0.441340782,0.558659218,0.031284916,0.062011173,13.5,14.7,12.4,59318
1400000US51059452801,39.2,12.4,14.2,35.3,11.9,66,2.6,25.8,0.016695958,1390,0.484667802,0.515332198,0.005536627,0.025553663,13.7,9.5,18.5,83115
1400000US51059452802,44.7,17.4,61.8,28.2,16.3,52.6,3.3,43.9,0,1536,0.803757829,0.196242171,0,0.029227557,15.3,13,17.2,72580
1400000US51059460100,44,2.7,4.8,38.2,4.9,79,2.9,32.9,0.162444113,2000,0.94241573,0.05758427,0,0,1.2,1,1.4,162344
1400000US51059460200,43.2,1,15.4,32,6.5,80.8,2.9,34.6,0.256961018,2000,0.978971963,0.021028037,0.017133956,0,2.2,1.4,2.9,189500
1400000US51059460300,43.4,0.9,0,43.8,4.8,77.3,3,34.9,0.108922364,2000,0.910337553,0.089662447,0.022151899,0.015822785,1.4,0.6,2.2,166000
1400000US51059460400,44.7,3.3,0,20.6,8.2,71.7,3.4,32,0.119547658,738,0.639793282,0.360206718,0.038242894,0,5.6,1.6,8.9,130676
1400000US51059460501,44.2,0.7,33.9,8.9,5.3,80.8,5.8,30.9,0.092796093,NA,0.985559567,0.014440433,0,0,4.1,2.1,6,166250
1400000US51059460502,38.6,4.2,4.5,30.7,5.5,71.9,2.3,24.7,0.044042914,2000,0.788161994,0.211838006,0.018691589,0.011125946,1.9,0.4,3.3,170842
1400000US51059460600,45,1.1,25.9,24.3,13,64.4,1.7,39.7,0.028350515,2000,0.883826879,0.116173121,0.01063022,0.003037206,0.6,0,1.3,132695
1400000US51059460701,37.3,7.2,22.9,20.8,19.1,39.1,3.9,27.1,0,1514,0.68779124,0.31220876,0,0.042870457,11.4,9.6,13.3,94550
1400000US51059460702,40.2,7.2,4.4,9.9,18.1,55.1,1.5,28.9,0.07868602,2000,0.872085276,0.127914724,0.041972019,0.035309793,5.1,4.8,5.3,115116
1400000US51059460800,39,1.1,3,56.1,11.8,66.1,3.2,25.1,0.199034982,1732,0.7640553,0.2359447,0,0.026728111,3.7,3,4.5,104477
1400000US51059460900,46,0,34.3,34.3,13.3,71.1,2.6,35.5,0.025740026,1295,0.97125,0.02875,0.01125,0,0.3,0,0.7,150833
1400000US51059461000,39.6,5.2,15.8,40.4,8.6,73.6,1.8,32.8,0.154285714,2000,0.906735751,0.093264249,0,0.007772021,2,0.7,3.1,139712
1400000US51059461100,40.3,0.7,44,14.8,10.4,67.2,2,30.4,0.094613583,1426,0.832034295,0.167965705,0.006625097,0.017147311,5.3,3,7.9,147447
1400000US51059461201,46.1,1.2,14.8,27.6,10.4,78,2.4,31.9,0.402964008,2000,0.958079784,0.041920216,0.018931711,0.004056795,0.8,0,1.5,208221
1400000US51059461202,32.5,5.5,1,13.5,10.2,71.7,5.4,23.8,0.04664723,1704,0.730953649,0.269046351,0.036228023,0.007458711,12.7,5.8,18,115950
1400000US51059461500,37.2,2.3,19.9,34.3,6.7,81,1.2,23.9,0.064347826,2000,0.728770596,0.271229404,0.009294466,0.008449514,3.4,3.5,3.2,150175
1400000US51059461601,36.1,3.8,9.8,67.1,10.7,67,4,22.6,0.067771084,1884,0.580927384,0.419072616,0.005686789,0.010061242,2.4,3.5,1.3,106480
1400000US51059461602,31.2,2.8,0,44,4.6,84.1,7.7,11.3,0,1525,0.4328594,0.5671406,0,0.002106372,6.4,2.8,10.3,103887
1400000US51059461700,36.5,10.6,13.4,33.1,16.4,56.5,1.5,26.4,0,1476,0.543088737,0.456911263,0.009812287,0.021331058,3.5,2.5,4.4,101398
1400000US51059461801,34.4,4.4,0,25,9.1,66.9,4.6,28.7,0,1517,0.813528336,0.186471664,0.014625229,0.027422303,8.4,6.3,10.1,95573
1400000US51059461802,33.9,4.4,21.8,27.6,11.7,65.8,5.3,22.6,0.009830206,1690,0.584639498,0.415360502,0.008359457,0.040229885,6.2,8.1,4.7,91383
1400000US51059461901,32.9,23.2,55.3,7.3,22.5,44.2,4.2,26.4,0,1178,0.478593272,0.521406728,0.025229358,0.021406728,11.5,10.3,12.6,68404
1400000US51059461902,27.6,8.4,0,87.6,19.6,35.2,0.4,16.9,0,1442,0,1,0,0.027993779,10.5,9.8,11.6,52841
1400000US51059470100,48.7,0,0,37.7,9.1,77.7,1.1,33.7,0.849578821,2000,0.869246862,0.130753138,0.006276151,0,1.2,0,2.3,214091
1400000US51059470300,46,0.9,2.9,38.4,5.6,85.2,3.1,35.5,0.517839923,2000,0.915269197,0.084730803,0.018534863,0,1,0,2,228021
1400000US51059470400,45.5,0.9,10.1,18.8,3.9,84.9,2.3,36.2,0.426075269,2000,0.916820702,0.083179298,0,0,1,0.5,1.6,187216
1400000US51059470500,43.6,0,19.4,39.1,7.1,77.9,1.8,36.4,0.258869908,2000,0.776134625,0.223865375,0.044875064,0.007139215,4.1,3.1,5.1,132213
1400000US51059470600,49.3,0,4.3,43.6,6.8,74.6,1.3,35.1,0.407496977,492,0.753874202,0.246125798,0.039197812,0,5.7,1.1,9.8,155250
1400000US51059470700,44.2,1,0,33.3,5.4,75.2,1.5,37.5,0.125631313,2000,0.884916201,0.115083799,0.024022346,0.011731844,4.3,2.8,5.5,151685
1400000US51059470800,41,2.6,6.9,56.3,2.8,80.9,1.2,26.6,0.098039216,2000,0.814849624,0.185150376,0.043233083,0.007518797,1.2,0.7,1.7,134583
1400000US51059470900,43.9,2.1,0,35.1,9.4,74.5,2.1,38.7,0.248385708,1898,0.872324446,0.127675554,0.016147202,0,3.6,3.5,3.6,132536
1400000US51059471000,39.8,0.5,0,50.5,4.8,72.8,2.3,24,0.072192513,1977,0.87587822,0.12412178,0,0,1.6,3.4,0,137000
1400000US51059471100,36.8,1.8,20.8,17.8,15.6,51.7,3.1,20.9,0.037669217,1835,0.766350925,0.233649075,0.033829499,0.0067659,5.4,4.8,5.9,94928
1400000US51059471201,34.8,9.4,22.6,58.4,13.5,61.5,2.2,22.7,0.029411765,1362,0.433950223,0.566049777,0.01212508,0.033822591,4.2,1,7.1,76509
1400000US51059471202,36.2,2.9,14.4,18.3,7,77,3,16.5,0.029045643,1641,0.457957245,0.542042755,0.003800475,0.010926366,2.6,3.7,1.6,95341
1400000US51059471301,30.1,2.7,0,86.6,3.3,70.7,4.9,18.7,0,1417,0.217457887,0.782542113,0.034456355,0.011485452,4.9,0,9.8,94135
