GEO_ID,tengen_1,tengen_2
1400000US51013101603,-0.100535399,-1.133167247
1400000US51013101701,-0.272688015,-1.196848812
1400000US51013101702,-0.473605982,-0.995930845
1400000US51013101703,-0.371428693,-1.098108133
1400000US51013101801,-0.21845249,-1.251084337
1400000US51013101802,-0.855810208,-0.613726619
1400000US51013101803,-0.33213021,-0.58197925
1400000US51013101900,-0.054486838,-1.087118686
1400000US51013102001,-0.866149812,-0.603387015
1400000US51013102002,-1.762781802,0.293244975
1400000US51013102003,-0.701928106,-0.767608721
1400000US51013102100,-0.21845249,-1.251084337
1400000US51013102200,-1.081211812,0.697364344
1400000US51013102301,0.716655833,-0.315976014
1400000US51013102302,-1.437443149,-0.032093678
1400000US51013102400,-0.763239675,-0.706297152
1400000US51013102500,0.793694935,-0.042455074
1400000US51013102600,-1.210443646,0.600126624
1400000US51013102701,-1.86688266,0.397345833
1400000US51013102702,-0.845532418,-0.624004409
1400000US51013102801,-0.61635226,-0.032919253
1400000US51013102802,2.345420342,1.312788495
1400000US51013102901,0.229413893,-0.803217955
1400000US51013102902,-0.424813851,-0.612071629
1400000US51013103000,0.710799536,-0.321832312
1400000US51013103100,0.33904917,-0.693582678
1400000US51013103200,-0.169598311,-0.396646309
1400000US51013103300,-0.41505002,-1.054486807
1400000US51013103401,-0.21845249,-1.251084337
1400000US51013103402,-0.286112653,-1.183424174
1400000US51013103501,-0.317609287,-1.15192754
1400000US51013103502,-0.40770541,-1.061831417
1400000US51013103503,-0.281660717,-1.18787611
1400000US51013103601,-0.21845249,-1.251084337
1400000US51013103602,-0.335922255,-1.133614571
1400000US51013103700,-0.191408948,-0.84814504
1400000US51013103800,0.013556976,-1.019074871
1400000US51013980100,-0.21845249,-1.251084337
1400000US51013980200,-0.21845249,-1.251084337
1400000US51059415100,0.329641806,-0.702990042
1400000US51059415200,-0.14379198,-0.449811657
1400000US51059415300,1.251680261,1.2046619
1400000US51059415401,-0.542342919,0.03111139
1400000US51059415402,0.153089834,-0.879542014
1400000US51059415500,-0.256818972,-0.184676907
1400000US51059415600,0.181531554,-0.851100293
1400000US51059415700,0.665674261,-0.116280481
1400000US51059415800,0.16329343,-0.869338418
1400000US51059415900,0.20056872,-0.42603225
1400000US51059416000,0.186000395,0.834056481
1400000US51059416100,0.622124884,-0.410506964
1400000US51059416200,-2.107429237,0.63789241
1400000US51059416300,-0.45143311,-1.018103717
1400000US51059420100,1.408336349,0.938449047
1400000US51059420201,0.589675998,-0.442955849
1400000US51059420202,0.199974174,-0.674851912
1400000US51059420203,-0.187943742,-1.220575589
1400000US51059420300,0.925950592,-0.106681255
1400000US51059420400,0.192458592,-0.093754083
1400000US51059420501,-0.21845249,-1.251084337
1400000US51059420502,1.646746019,0.951176048
1400000US51059420503,0.753391579,-0.037804713
1400000US51059420600,-0.478331042,-0.991205785
1400000US51059420700,0.424741781,-0.360967345
1400000US51059420800,2.15839276,1.358238978
1400000US51059421001,1.535631927,1.301651252
1400000US51059421002,-0.772927847,-0.69660898
1400000US51059421101,0.29527766,-0.550149869
1400000US51059421102,-0.191491352,-0.479293668
1400000US51059421103,0.351576503,-0.497452838
1400000US51059421200,1.417143449,0.384511602
1400000US51059421300,0.600519258,-0.071476641
1400000US51059421400,-1.71479934,0.26829088
1400000US51059421500,0.235770545,0.724246031
1400000US51059421600,-0.555231721,1.359746414
1400000US51059421701,-1.480752681,1.045422961
1400000US51059421702,2.095181916,1.062550068
1400000US51059421800,-0.493394573,0.571632008
1400000US51059421900,-1.409168772,-0.060368055
1400000US51059422000,0.134432987,-0.00623372
1400000US51059422101,0.960533449,0.80879878
1400000US51059422102,1.443929388,1.421992493
1400000US51059422201,0.225204754,-0.442527202
1400000US51059422202,-0.753146084,-0.361308135
1400000US51059422301,-0.013252174,-0.673138044
1400000US51059422302,-0.303698685,-0.081894251
1400000US51059422401,-0.350928709,-0.863803452
1400000US51059422402,0.065589128,-0.877631036
1400000US51059422403,0.428018375,-0.464279054
1400000US51059430101,0.168100652,-0.864531196
1400000US51059430102,0.649488653,-0.185990446
1400000US51059430201,0.600736892,-0.245816163
1400000US51059430202,0.109564535,-0.923067312
1400000US51059430203,0.375796973,0.040329701
1400000US51059430400,-0.053726594,-0.728726166
1400000US51059430500,2.176537256,1.143905408
1400000US51059430600,0.770322016,0.229014172
1400000US51059430700,-0.01020133,-1.042833177
1400000US51059430801,1.088513826,0.055881978
1400000US51059430802,0.544374446,-0.272602244
1400000US51059430901,0.026295499,-0.156169758
1400000US51059430902,0.012583055,-1.020048793
1400000US51059431001,0.544797512,-0.15723056
1400000US51059431002,-0.236582383,-0.150953058
1400000US51059431300,0.514028385,-0.163479694
1400000US51059431400,1.417958745,0.685909324
1400000US51059431500,1.114323269,0.433386091
1400000US51059431600,-0.139503784,-0.70361478
1400000US51059431801,0.688846349,0.746497392
1400000US51059431802,-0.010958402,-1.04359025
1400000US51059431900,0.881280563,-0.151351285
1400000US51059432000,-0.710331979,-0.315748975
1400000US51059432100,1.097238752,0.236964604
1400000US51059432201,-0.242673451,-0.02516462
1400000US51059432202,0.197519029,-0.613212801
1400000US51059432300,0.846339964,0.059172235
1400000US51059432401,-0.21845249,-1.251084337
1400000US51059432402,0.123643527,0.04195035
1400000US51059432500,0.999454652,-0.033177196
1400000US51059432600,-0.031127932,-0.564792961
1400000US51059432701,-0.21845249,-1.251084337
1400000US51059432702,0.429580228,0.669313788
1400000US51059432800,0.237728141,0.903502604
1400000US51059440100,0.391682052,-0.328251052
1400000US51059440201,-1.825948704,0.356411877
1400000US51059440202,-0.28785584,-0.423584504
1400000US51059440300,-0.311524017,-1.15801281
1400000US51059440501,0.517347023,-0.515284824
1400000US51059440502,0.730475165,-0.302156682
1400000US51059440600,1.972256138,0.93962429
1400000US51059440701,0.479731573,-0.195075461
1400000US51059440702,1.204938979,0.172307131
1400000US51059440800,-0.312472631,-0.807361644
1400000US51059450100,-0.129339631,-0.906259175
1400000US51059450200,-0.445900843,0.189442113
1400000US51059450300,-0.242058697,-0.187802961
1400000US51059450400,0.484906008,-0.547725839
1400000US51059450500,0.634749796,2.32784417
1400000US51059450601,0.078819593,-0.953812255
1400000US51059450602,0.249786741,0.391365019
1400000US51059450701,-0.037245925,-0.74071641
1400000US51059450702,-0.597987104,0.124069005
1400000US51059450800,1.315620084,0.282988237
1400000US51059450900,0.905685646,-0.126946202
1400000US51059451000,-0.247278244,-0.85246371
1400000US51059451100,-0.21845249,-1.251084337
1400000US51059451200,0.003474133,-1.029157714
1400000US51059451300,0.32587744,-0.706754408
1400000US51059451400,-0.495344055,-0.59169066
1400000US51059451501,0.230291168,-0.80234068
1400000US51059451502,-0.412886321,-1.056650506
1400000US51059451601,-1.0677225,-0.401814327
1400000US51059451602,0.123233972,-0.909397876
1400000US51059451800,0.161993162,-0.870638686
1400000US51059451900,-0.40206645,0.620009424
1400000US51059452000,0.176437585,-0.856194262
1400000US51059452101,-0.088769361,0.104873189
1400000US51059452102,-0.023255468,0.300056309
1400000US51059452200,-0.290932177,-1.01822251
1400000US51059452301,-0.826690445,-0.642846382
1400000US51059452302,-0.837624955,-0.631911872
1400000US51059452400,-0.787384926,0.175640335
1400000US51059452501,-0.555495842,-0.914040985
1400000US51059452502,-0.308386431,-1.161150396
1400000US51059452600,-0.3657471,-0.465978364
1400000US51059452700,-0.053710117,0.306026346
1400000US51059452801,-0.352975272,-0.811837767
1400000US51059452802,-0.546583068,-0.922953759
1400000US51059460100,-0.21845249,-1.251084337
1400000US51059460200,0.253055161,-0.779576687
1400000US51059460300,0.213504934,-0.463849899
1400000US51059460400,0.833949951,-0.198681897
1400000US51059460501,-0.21845249,-1.251084337
1400000US51059460502,0.171011257,-0.611804084
1400000US51059460600,0.039981526,-0.924454395
1400000US51059460701,-0.699748544,-0.769788283
1400000US51059460702,0.540157032,0.30035387
1400000US51059460800,-0.518522404,-0.951014423
1400000US51059460900,0.091135154,-0.941496693
1400000US51059461000,-0.305707054,-1.163829773
1400000US51059461100,-0.228645731,-0.87626031
1400000US51059461201,0.256982767,-0.684559806
1400000US51059461202,0.694765804,-0.170391824
1400000US51059461500,-0.057539605,-0.90045023
1400000US51059461601,-0.174913386,-0.981635066
1400000US51059461602,-0.242100209,-1.227436618
1400000US51059461700,-0.187907659,-0.741582445
1400000US51059461801,-0.123845687,-0.540750661
1400000US51059461802,-0.440060418,-0.569390259
1400000US51059461901,0.235503674,-0.316472056
1400000US51059461902,-0.532731747,-0.93680508
1400000US51059470100,-0.045739707,-1.078371555
1400000US51059470300,0.291606583,-0.741025265
1400000US51059470400,-0.21845249,-1.251084337
1400000US51059470500,0.936309778,0.063978344
1400000US51059470600,0.860228245,-0.172403602
1400000US51059470700,0.310905567,-0.458305238
1400000US51059470800,0.886862791,0.023054304
1400000US51059470900,0.225900775,-0.806731073
1400000US51059471000,-0.21845249,-1.251084337
1400000US51059471100,0.636539076,-0.244174588
1400000US51059471201,-0.264501498,-0.53769756
1400000US51059471202,-0.23653521,-1.023831821
1400000US51059471301,0.600804218,-0.173938953
1400000US51059471303,0.009226715,-0.556164514
1400000US51059471304,0.786585655,-0.246046192
1400000US51059471401,1.551933123,1.384818228
1400000US51059471402,-0.43322397,-0.413914446
1400000US51059480100,0.717149495,-0.315482353
1400000US51059480201,0.28683808,-0.745793767
1400000US51059480202,-0.783828564,-0.685708263
1400000US51059480203,0.11920958,-0.371830138
1400000US51059480300,0.453911607,-0.578720241
1400000US51059480401,1.83148826,0.798856412
1400000US51059480402,0.53588747,-0.496744377
1400000US51059480501,-0.105535187,-0.808574273
1400000US51059480502,0.328161057,0.311254646
1400000US51059480503,-0.383822019,-1.085714808
1400000US51059480504,-1.275249578,-0.194287249
1400000US51059480505,0.150345763,-0.725997169
1400000US51059480801,0.322502467,-0.710129381
1400000US51059480802,0.100186085,-0.69437015
1400000US51059480901,0.315671964,-0.327780184
1400000US51059480902,0.422679193,-0.397190429
1400000US51059480903,0.109564535,-0.923067312
1400000US51059481000,-0.172969822,-0.965457213
1400000US51059481101,-0.814675562,-0.654861265
1400000US51059481102,0.006535485,-0.779978667
1400000US51059481103,-0.354593531,-0.223642835
1400000US51059481104,-0.473142901,-0.996393926
1400000US51059481105,0.405522618,-0.62710923
1400000US51059481106,-0.10817221,-0.877728396
1400000US51059481201,-0.615357913,-0.854178914
1400000US51059481202,0.262191818,-0.009105665
1400000US51059481400,0.455197015,-0.339111018
1400000US51059481500,-0.21845249,-1.251084337
1400000US51059481600,1.04706959,0.014437742
1400000US51059481701,0.013832193,-1.018799655
1400000US51059481702,-0.287250699,-0.457707282
1400000US51059481900,-0.660593869,-0.227929672
1400000US51059482001,0.329268974,-0.499487208
1400000US51059482002,-0.044980901,-1.077612749
1400000US51059482100,-0.12978697,-0.293545829
1400000US51059482201,-0.242464411,-0.510147127
1400000US51059482202,-0.447001102,-1.022535725
1400000US51059482203,0.020877212,-0.681915312
1400000US51059482301,0.393409038,-0.513015059
1400000US51059482302,-0.359671361,-0.211967789
1400000US51059482303,0.100916405,-0.260029332
1400000US51059482400,0.303586304,-0.729045544
1400000US51059482501,-0.293462988,-0.416762782
1400000US51059482502,1.158904017,0.380223243
1400000US51059482503,1.083219025,0.34199198
1400000US51059482504,0.915161972,-0.117469875
1400000US51059482601,0.846540808,0.118796713
1400000US51059482602,1.477024855,0.444393007
1400000US51059490101,0.462428228,-0.061473275
1400000US51059490103,1.031411292,0.361149252
1400000US51059490501,0.061692957,-0.970938891
1400000US51059490502,0.728039522,-0.304592325
1400000US51059491000,-0.21845249,-1.251084337
1400000US51059491101,0.106665336,-0.925966511
1400000US51059491102,1.100265223,0.067633375
1400000US51059491103,0.871009154,0.100439709
1400000US51059491201,0.674915377,0.736588023
1400000US51059491202,-1.127064919,-0.342471908
1400000US51059491301,-0.252436695,-0.526137826
1400000US51059491302,0.221446886,1.040819639
1400000US51059491303,-0.455582677,0.133520537
1400000US51059491401,0.567082825,-0.301193393
1400000US51059491402,1.680330615,1.057089497
1400000US51059491403,1.126511861,0.480010841
1400000US51059491404,0.657022119,0.286285036
1400000US51059491405,0.861361721,-0.171270126
1400000US51059491501,0.431374993,-0.51006481
1400000US51059491502,0.00711227,-1.025519578
1400000US51059491601,0.455815722,0.502253012
1400000US51059491602,1.167198153,0.339185137
1400000US51059491701,-0.382786877,-0.056722413
1400000US51059491702,-0.21845249,-1.251084337
1400000US51059491703,-0.410520418,-0.630215947
1400000US51059491704,-0.94554191,-0.523994917
1400000US51059491705,0.445320013,-0.587311835
1400000US51059491801,-0.367151211,-1.102385616
1400000US51059491802,0.493664529,-0.187788317
1400000US51059491803,0.152220494,-0.541362544
1400000US51059492000,0.254651835,-0.777980012
1400000US51059492100,0.117447297,-0.91518455
1400000US51059492201,-0.21845249,-1.251084337
1400000US51059492202,0.14846619,-0.884165657
1400000US51059492203,0.09707954,-0.935552308
1400000US51059492300,-0.312882671,-0.49782226
1400000US51059492400,-0.262901324,-0.427233061
1400000US51059492500,0.052625775,-0.746982275
1400000US51059980100,-0.21845249,-1.251084337
1400000US51059980200,-0.21845249,-1.251084337
1400000US51059980300,-0.21845249,-1.251084337
1400000US51510200102,-0.899816868,-0.141410214
1400000US51510200103,-0.36122672,-0.386627405
1400000US51510200104,-1.113939474,-0.355597352
1400000US51510200105,-0.582258738,-0.887278089
1400000US51510200106,-0.21845249,-1.251084337
1400000US51510200107,-0.256865031,-0.97111495
1400000US51510200201,0.337291345,-0.695340503
1400000US51510200202,-0.37682362,-1.092713207
1400000US51510200301,-0.262478444,-0.280824327
1400000US51510200302,-0.32318552,-0.064822421
1400000US51510200303,-0.417170634,-0.534769281
1400000US51510200403,2.160175975,1.127544128
1400000US51510200404,-0.21845249,-1.251084337
1400000US51510200405,-0.884303886,0.644021152
1400000US51510200406,-0.492210014,-0.450781854
1400000US51510200407,-0.409417861,-1.060118966
1400000US51510200500,-0.651903192,-0.350491803
1400000US51510200600,0.23815277,0.119046909
1400000US51510200701,-0.584826735,-0.884710092
1400000US51510200702,-0.323682748,-1.145854079
1400000US51510200703,-0.725303666,-0.744233161
1400000US51510200801,-0.494097544,-0.357037001
1400000US51510200802,-0.515884123,0.091623332
1400000US51510200900,0.10403464,-0.928597208
1400000US51510201000,-0.236543878,-0.961424814
1400000US51510201100,0.133219374,-0.350843209
1400000US51510201202,-0.229962932,-0.977696981
1400000US51510201203,-0.316880336,0.190858889
1400000US51510201204,-0.994536001,-0.475000826
1400000US51510201300,0.247441833,-0.421971509
1400000US51510201400,0.079935555,-0.361814539
1400000US51510201500,-0.022985643,-0.396673768
1400000US51510201600,-0.448740296,0.152935041
1400000US51510201801,-0.21845249,-1.251084337
1400000US51510201802,-0.415725534,-0.131711953
1400000US51510201900,-0.21845249,-1.251084337
1400000US51510202001,0.40504478,-0.627587068
1400000US51510202002,-0.275066233,-0.623761045
1400000US51610500100,0.050113738,-0.541429562
1400000US51610500200,1.303954596,1.224537666
1400000US51610500300,-0.034432418,-0.963455476
