GEO_ID,dec_ma,dec_tp,dec_mp,dec_mpp,dec_fp,dec_fpp,dec_aap,dec_aapp,dec_lf,dec_lfp,dec_em,dec_emp,dec_ue,dec_uep,dec_nlf,decnlfp,dec_flf,dec_flfp,d_e1824,d_e24lm,d_e24lf,d_nh24l,d_nh24lm,d_nh24lf,d_hs24l,d_hs24lm,d_hs24lm,d_as24l,d_as24lm,d_as24lf,d_ba24l,d_ba24lm,d_ba24lf,d_hs24l,d_hs34lm,d_hs34lf,d_ba34l,d_ba34lm,d_ba34lf,d_hs44l,d_hs44lm,d_hs44lf,dec_10kl,dec_1015,dec_1519,dec_2025,dec_2530,dec_3035,dec_3540,dec_4050,dec_5059,dec_6069,dec_7079,dec_8089,dec_9099,dec_1124,dec_12549,dec_15074,dec_17599,dec_20049,dec_25099,dec_30099,dec_40099,dec_500749,dec_750999,dec_1000,DEC_MGRp,DEC_MOC,DEC_FOC,DEC_MRC,DEC_FRC,DEC_MO,DEC_FO,DEC_MR,DEC_FR,DEC_OO,DEC_RO,DEC_SSM,DEC_SSMF,DEC_SSF,DEC_SSO,DEC_BPL,DEC_BPLp,DEC_BPLM,DEC_BPLF,DEC_BPLMp,DEC_BPLFp,DEC_MI,dem_dec,emp_dec,edu_dec,hsv_dec,ten_dec,pov_dec,ssh_dec
,,,2989,,3068,,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.453985587,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3559,,3738,,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.681074132,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1743,,1690,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.005417452,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1606,,1761,,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98579665,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1649,,1856,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01298864,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3342,,3719,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6415947,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2453,,2496,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.270385647,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,4441,,4501,,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.980862387,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2878,,2992,,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43053397,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2348,,2373,,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.220439351,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3782,,3935,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.714025649,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1050,,1132,,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76139491,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3598,,3887,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.732003308,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3566,,3510,,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.628398917,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1328,,1363,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.874563775,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,5301,,4827,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.139350493,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1243,,1194,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.827292294,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3921,,4073,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.826761897,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2705,,2871,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.393065383,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2558,,2462,,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27860181,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2409,,2187,,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.206346581,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2229,,2324,,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.189912913,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1186,,1272,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833930601,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1447,,1409,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.905638432,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3983,,4059,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.824547068,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3497,,3510,,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.618317791,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1555,,1637,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.959268599,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,792,,806,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.680168611,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1284,,1428,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.876106888,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1071,,1070,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77715955,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,812,,819,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.685746703,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1013,,1127,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.774974745,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1739,,1452,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.959778086,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,5058,,4998,,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.149799652,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,5046,,4071,,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.006046157,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1564,,1652,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.965341863,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3159,,2985,,1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.429169041,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1262,,1471,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.867333201,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3434,,3775,,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.661219925,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2987,,3072,,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.452024479,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3657,,3942,,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.717828879,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3259,,3235,,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.538291408,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,4583,,4448,,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.882949752,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2054,,2193,,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.104217837,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2326,,2464,,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.196265551,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3735,,3972,,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.710501002,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1875,,1920,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.072588647,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2010,,2020,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.117178935,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1351,,1364,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.881614048,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2065,,2245,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.160782453,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3930,,4023,,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.805654234,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2251,,2122,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.173857866,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3571,,3420,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.645853847,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1392,,1486,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.907346108,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1115,,1147,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.798918831,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1127,,1195,,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.794178298,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3492,,3447,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.635379331,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2812,,2901,,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.409276737,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2569,,2630,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.317674987,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3391,,3293,,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.573102184,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2940,,2871,,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.420074801,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2523,,2939,,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.354297259,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2584,,2571,,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.292351512,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1423,,1424,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.904671449,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.393203155,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1511,,1621,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95415967,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2293,,2461,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.241875928,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2424,,2697,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.310899388,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1088,,1232,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.809045329,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2436,,2537,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.283299349,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1320,,1462,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.890682234,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3023,,3336,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.533193663,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,866,,906,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.710475111,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3279,,3200,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.552427163,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2947,,3293,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.498510971,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,4397,,4269,,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.929409434,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3476,,3491,,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.601816977,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2061,,2015,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.126154389,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,4015,,4321,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.884947243,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3258,,3294,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.566096245,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,4943,,4809,,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.139049066,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,8975,,9122,,1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.587187724,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,4231,,3892,,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.813306207,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,7186,,6353,,1377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.744997918,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1988,,1964,,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.067765417,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,8159,,8339,,1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.296367859,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3866,,3850,,1232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.698473961,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3029,,3265,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.488276562,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1096,,1047,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.775570614,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1503,,1549,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.940657266,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,4788,,4934,,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12457582,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2601,,2917,,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35326443,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,4041,,4223,,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.856196483,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1623,,1602,,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.953106392,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3033,,3269,,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.487012334,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,6095,,6242,,1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.537782143,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1191,,1182,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.815035017,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
